,Price,SMA5,SMA10,SMA21,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2015-02-24,0.061862666312270664,0.08816751878666981,0.10926404423032923,0.14261261847411458,0.12676670956178243,0.011791094083096088,0.18156345152089173,0.167019136849934,0.05983638712331596,0.0,0.1258446574161481,0.10532699918824229
2015-02-25,0.06390210299378912,0.08718794750714975,0.10470926420882268,0.14044471249998955,0.13255017782181594,0.03567081454479615,0.1776769295246568,0.16477907991207905,0.06974241199451613,0.0,0.17379332931214492,0.1055408900388689
2015-02-26,0.06485383233202721,0.0816863222026297,0.09719443067220365,0.13779958207655332,0.09389498808852442,0.03617448806498147,0.17363714168148234,0.16081592842803155,0.08018914381398376,0.0,0.13117256691214088,0.09008867524007316
2015-02-27,0.0571040066547405,0.07662484494710442,0.09116469008786546,0.13604562622171504,0.09364149412260131,0.14374773110458716,0.16986043284947566,0.15849537683883053,0.07474872435873135,0.0,0.1701298375446421,0.08477342585095096
2015-03-02,0.05302514625804336,0.0722236234736984,0.0858725538780784,0.1332179568332433,0.10010426303511072,0.15298509380060699,0.1666632257476014,0.15774650193814446,0.08884288743372512,0.0,0.17371893967663551,0.0793287781294893
2015-03-03,0.06417402010485437,0.06900202451182522,0.08215922575241943,0.12732232295032195,0.07215188560056457,0.07833657822112794,0.16371129417153413,0.15606781174101103,0.07990638500694008,0.0,0.14367806790821358,0.07831909779076579
2015-03-04,0.0692046098397896,0.06458176973203483,0.07921428516044263,0.12191550035934137,0.052378078886791746,0.03356287993977036,0.16091605917399193,0.15422079575203407,0.06323981565129777,0.0,0.1505127626418161,0.05387331494458153
2015-03-05,0.06662133893614061,0.0642077910630845,0.07600986626735284,0.11554380530956473,0.1294201924435317,0.1665539822661094,0.1591540718153738,0.15624034126784836,0.0821739734970902,0.0,0.20835252117996822,0.06762811025033136
2015-03-06,0.08239292036811907,0.06512385956385908,0.073749055941592,0.1104446853242689,0.17901789489906456,0.328117398324938,0.15872826440941545,0.1604301152427629,0.09327120041778993,0.0,0.19494448072760337,0.07450555098349562
2015-03-09,0.0804894616916429,0.06561825600368945,0.0716183636747012,0.10702455531430913,0.17264846996233257,0.3063152096482765,0.15926835515467458,0.16418103340844886,0.1114795449488968,0.0,0.1657747831434063,0.05517960862257802
2015-03-10,0.10265125731290217,0.07040098168415282,0.07246976618142989,0.10403068431373216,0.28178052036524387,0.5600478195292027,0.16149907882717496,0.17184120383782403,0.1406762455075502,0.0,0.22452145152849767,0.06521165756487915
2015-03-11,0.10509857614418841,0.07636634056439451,0.07331243032176887,0.10212999966189987,0.28789237948564766,0.5750354844550961,0.1649069711969844,0.17875463897365923,0.1285362382815703,0.0,0.1733965291654301,0.054782624111428396
2015-03-12,0.08538408638787559,0.08459020838362152,0.0775935788156743,0.10132993818509897,0.42184527140170164,0.9047292458077051,0.17038142129149608,0.19045851635286073,0.15392855379596815,0.0,0.24309877050409506,0.08246336255066736
2015-03-13,0.0932698771038648,0.09274493168577344,0.08254057945762092,0.09991112498320728,0.45555581025006325,0.9344401026574319,0.17741248771739238,0.20175086249240692,0.1635694681556632,0.0,0.18983650047254794,0.08263432719938302
2015-03-16,0.08796735729152458,0.09770801520551362,0.08551696315707874,0.0982813760722662,0.3415020298948183,0.6638371718012276,0.18408538785436135,0.20621432887290736,0.1599731239393382,0.0,0.11629527175892228,0.08774684964360754
2015-03-17,0.08864716951869739,0.10062797969951645,0.08971783272455205,0.0972576380559064,0.36705529467284653,0.729824359637171,0.19058242111857773,0.21114910491718797,0.16373271302586756,0.0,0.18453154489975587,0.08806755911480071
2015-03-18,0.06566960959790252,0.10254605715260268,0.09401727707836646,0.09727635234230883,0.3400635154853164,0.6643886220940698,0.19647387085163662,0.21410398784584794,0.1732571097006847,0.0,0.15662351296079188,0.07970016008428846
2015-03-19,0.06702922108590839,0.10029568848346196,0.09727508574294305,0.09801504070561404,0.3392226632626308,0.6624286674135313,0.20176875292345328,0.21658145104436907,0.1732016668332675,0.0,0.16997918338790013,0.07971263449881227
2015-03-20,0.05275322914697811,0.09257000265783155,0.0975090728873825,0.09676202280869947,0.20977378858861423,0.3265787717747568,0.20512410357224642,0.2128313065457047,0.14562557210563823,0.0,0.0984423482484403,0.10715458780205625
2015-03-23,0.058055735992978585,0.0877605418183382,0.09759285515405888,0.09548834152194094,0.1958117442993202,0.2854260724236575,0.2069994670180068,0.2093862566824028,0.15151219434233656,0.0,0.16072683543484237,0.10404564130319502
2015-03-24,0.060910936974032576,0.07936817491343193,0.09460833309381325,0.09353626087968256,0.1268923444831837,0.12131618870693184,0.20704023942184932,0.2031703988796605,0.14050609164858893,0.0,0.11904180462440186,0.11414122595696805
2015-03-25,0.08565600349894084,0.0722930028986706,0.09179577266232417,0.09250703515293443,0.1471297118229668,0.15745906727150127,0.20616127314927934,0.19928810598172433,0.13166049095255156,0.0,0.18009729211989417,0.10865597511399608
2015-03-26,0.09055064116151332,0.06586078019049413,0.08706048757910897,0.09160753660270879,0.17358818568890583,0.21327056849774972,0.20502890785890412,0.1974602439821018,0.12786396025486713,0.0,0.1825987462272205,0.10662576012139585
2015-03-27,0.08062541376400564,0.0684013429664346,0.08423264105670153,0.09277070236285415,0.3467077446951163,0.5593044252007044,0.20539374538575395,0.2028720810265769,0.15803484607053872,0.0,0.2618880101208361,0.13777070744804062
