,Price,SMA5,SMA10,SMA21,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2015-02-24,0.9141790478251006,0.966651892168112,0.9673615300359044,0.9378261870047255,0.517851067039344,0.5561227343246959,0.811034300625313,0.7890699322693919,0.767688889962826,0.9398045763140145,0.6068281968858744,0.3356784901429145
2015-02-25,0.9477611904890688,0.9549521485160377,0.9650383750840921,0.940722137261844,0.47612653320014187,0.2810231733914501,0.8058867429948529,0.7714369415802007,0.7033548187270641,0.931568993109286,0.5839783792363215,0.3272191490598543
2015-02-26,0.9291042864097157,0.943079026765119,0.9604743742411972,0.944373577265128,0.47874455372673896,0.29028824324994906,0.7984214370010435,0.7567635468162246,0.6216387023290282,0.9445269325358789,0.64244409707903,0.24188680617187547
2015-02-27,0.9539800003605934,0.9435884084089907,0.9623138104203592,0.9501568295505514,0.5678787488466784,0.6113293152394352,0.7929167728472317,0.7588132816917527,0.7322341186975296,0.951156608340277,0.7622532798307404,0.210048961359378
2015-03-02,0.9216416671174081,0.94208238428243,0.9641584866351707,0.9544458948248635,0.5141510245442337,0.4248063203871222,0.7868398579195381,0.7514785409323025,0.668602083518273,0.9444454885975007,0.5741779471234902,0.2003321340295502
2015-03-03,0.93532333351363,0.9473591768454361,0.9651002204714283,0.9615890308101,0.5750072933949705,0.6793517546564586,0.7828665066481646,0.7553720616132693,0.6922567181270849,0.9545347915278815,0.7282614537758767,0.2143137442684353
2015-03-04,0.9154228572458836,0.9492392690597997,0.9600886627602514,0.9676378535644716,0.48484333771693633,0.34869668204254345,0.7769742611972877,0.7434765998118374,0.6199673143726482,0.9434786028675228,0.524380273496665,0.22539882501108727
2015-03-05,0.9067164285327936,0.9535759291247636,0.9562423538645826,0.9717401356352464,0.5179737267984406,0.4839145020149015,0.7712127725978232,0.7388838277181563,0.674597502588294,0.9537593338581943,0.6865899266025781,0.21195220377863133
2015-03-06,0.8793530957403499,0.9470946199885932,0.9531945207042649,0.9732368044299389,0.4648586715460028,0.14468306496951133,0.7636285116513991,0.725842002767808,0.6724584538971295,0.9450998245126765,0.5677448472813327,0.2135401917741236
2015-03-09,0.8731342858688258,0.9424087395663086,0.9500344200443309,0.9710881213859952,0.44100313492358256,0.07559203369915879,0.7541544964036714,0.7109084501029526,0.6159712772618539,0.8932075059290492,0.6056353732064613,0.18251243439418868
2015-03-10,0.8445273808879894,0.9271437623520709,0.9449368497153774,0.9700171467278589,0.3735039505812434,0.04931857560760633,0.7410368766145311,0.6866297135751184,0.546502306904556,0.8842925271357978,0.5376764644934924,0.17207149468536592
2015-03-11,0.8557211912102551,0.9169653216746765,0.9407017042528589,0.9671092985899501,0.3577819485689092,0.03699978160426476,0.7254605373393608,0.6643506653979516,0.5352972931306909,0.8732885461282457,0.6137319633272037,0.16989802800674803
2015-03-12,0.8457709530763822,0.8982990704557321,0.9333884535228014,0.9623675694073828,0.2953632060785266,0.08106377537538556,0.7061505022258894,0.6343268395476003,0.5318311030913159,0.8636085511958685,0.5316485277985674,0.17323474304122405
2015-03-13,0.8022388095109312,0.8857742491687732,0.9236884840192139,0.9570102922295616,0.33139592403846485,0.1703268928015138,0.6864576713636046,0.6157188829446403,0.5562703050970552,0.8715872727487887,0.679124708221865,0.1822399481885033
2015-03-16,0.7997511906693653,0.8731254251470273,0.9148415435469861,0.9526019165160797,0.3097875370975768,0.096464491340985,0.66652762832575,0.597413508945823,0.5546932689423623,0.8581900929365831,0.6024048151383931,0.18248349859537838
2015-03-17,0.7848257148523605,0.8571879502532038,0.8989170588072062,0.9468669254654662,0.22485457487906996,0.004159510584170079,0.6431292102699508,0.5647357016430956,0.5152501888190981,0.845044902061924,0.4735919085402237,0.22054382431711433
2015-03-18,0.8420397620464235,0.8419398191759617,0.8859403526018945,0.9392446317081939,0.21892230007734403,0.13740040789590824,0.6184811311127797,0.5387432127021786,0.5094595153150957,0.8355048236390684,0.625902390634809,0.2189121337087258
2015-03-19,0.8059700005408899,0.8294866734920858,0.8700582559200742,0.92953092598827,0.19274804418107822,0.05949226018320586,0.5929435083422553,0.5132337433008828,0.44705773846238406,0.8204467443655762,0.5810679243003698,0.1655525167386046
2015-03-20,0.8345769055217263,0.8264450093517968,0.8621137437778961,0.9226587675872284,0.3836721725433164,0.35930893310566003,0.5739931418812944,0.5197204485194188,0.5457706388769209,0.8285598136117185,0.8605545343287752,0.2872515651043502
2015-03-23,0.859452619472604,0.8182923245946356,0.8514974849028922,0.9153973445143813,0.31450727828873937,0.19470484039738456,0.5568919979933138,0.5112123345033011,0.46822927558610333,0.8184148225183441,0.5067919201030523,0.2801427395666321
2015-03-24,0.8420397620464235,0.8246935661322574,0.8466305724554379,0.9099872311073802,0.39170205717347084,0.3664766739402029,0.544849748423476,0.5183957583056819,0.5458161937792189,0.8286405614480594,0.7464562300525093,0.29990658269949944
2015-03-25,0.8482585719179481,0.8369611504792083,0.8451094205037148,0.9063471922712167,0.45545763189923816,0.5612570251997084,0.5394003300876195,0.5367388451825779,0.5631663938176092,0.8391704969681276,0.7358981751699156,0.3141804798932079
2015-03-26,0.8743780952896083,0.8488462276683992,0.8448195010434292,0.902616027827204,0.4183832285726159,0.4574736488925193,0.5369636317300773,0.545167989375687,0.5659771524696916,0.828449829489806,0.5755731789265477,0.31304401557537936
