Date,y_true,y_pred
2018-01-01,-1.9424096935039348,-1.3492144346237183
2018-01-08,-0.9091989135366952,-0.9788751602172852
2018-01-15,0.25224959086480325,-0.9627286195755005
2018-01-22,0.062249056807187834,-1.0550087690353394
2018-01-29,6.292248599043513,-0.43707937002182007
2018-02-05,14.822061029169047,0.27652204036712646
2018-02-12,7.6725386431684415,0.32468658685684204
2018-02-19,5.450747008805997,0.5849263072013855
2018-02-26,8.550747390275722,0.7812871932983398
2018-03-05,3.6007475810105856,0.623143196105957
2018-03-12,0.7325818905872712,2.555846929550171
2018-03-19,8.131437267660438,2.1322200298309326
2018-03-26,3.4365844560122447,4.925044059753418
2018-04-02,4.956584913775919,0.6388368010520935
2018-04-09,0.8765849900698655,3.95332932472229
2018-04-16,0.1606725267102398,2.419745445251465
2018-04-23,-3.4111563764001613,1.9394367933273315
2018-04-30,-3.806293695706572,0.5935894250869751
2018-05-07,-5.926294534939972,-0.5987046957015991
2018-05-14,-5.1562940771763,-1.1215075254440308
2018-05-21,-1.3525661349907274,-3.386690378189087
2018-05-28,-1.0232842913250229,-0.8184434771537781
2018-06-04,-2.290602561797053,0.29940950870513916
2018-06-11,-2.4906033247365045,0.358078271150589
2018-06-18,-0.7006024092091607,-0.81227707862854
2018-06-25,2.5526052845949234,0.5
2018-07-02,0.2274398292074533,0.5
2018-07-09,-1.049035556273859,0.5
2018-07-16,-0.3690362047723923,0.5
2018-07-23,-0.19903612847844696,0.5
2018-07-30,-1.3949198534854386,-0.8600078225135803
2018-08-06,0.12225201469513712,-0.8600078225135803
2018-08-13,-0.3954872015631654,-0.8600078225135803
2018-08-20,-1.0454877737677553,-0.7450681328773499
2018-08-27,-0.17548788820867325,-0.8600078225135803
2018-09-03,2.0551269363753684,0.5
2018-09-10,-0.5787417290836938,0.5
2018-09-17,-0.9923954797494724,0.5
2018-09-24,-0.5523958993661697,0.5
2018-10-01,2.1476039098989688,0.5
2018-10-08,7.1017016820645065,-0.4003186523914337
2018-10-15,6.498821308549298,10.078011512756348
2018-10-22,10.659822844103138,8.9006986618042
2018-10-29,6.009823225572867,7.782704830169678
2018-11-05,3.8598236070425918,3.978086471557617
2018-11-12,-0.3745885933420894,4.185621738433838
2018-11-19,2.746173485491461,1.2487374544143677
2018-11-26,-0.6904052861066212,2.234518527984619
2018-12-03,4.469594561305488,0.27414679527282715
2018-12-10,2.8695941798357616,2.32686710357666
2018-12-17,9.456641738228178,2.5279572010040283
2018-12-24,7.472310261182795,5.542758464813232
2018-12-31,0.5169987822105888,6.305680274963379
2019-01-07,-2.672999844498396,2.1255886554718018
2019-01-14,-3.0630011414954663,-0.36565425992012024
2019-01-21,-2.116506635024791,-1.8072433471679688
2019-01-28,-4.160699130562694,-1.5272915363311768
2019-02-04,-4.7098591669002765,-1.764700174331665
2019-02-11,-5.519859586516977,-1.6126073598861694
2019-02-18,-6.919859205047248,-1.7332967519760132
2019-02-25,-0.8303046413333313,-3.934335470199585
2019-03-04,1.1465151002342662,-0.9873564839363098
2019-03-11,-2.099428167016613,3.716137170791626
2019-03-18,1.5005712607787969,-3.093035936355591
2019-03-25,-1.2694282433105588,3.716137170791626
2019-04-01,-1.0508907216921397,-0.1073533445596695
2019-04-08,-2.188046498864365,-0.49141642451286316
2019-04-15,-2.195233952576656,-1.8395580053329468
2019-04-22,-1.5552345629282185,-2.7104651927948
2019-04-29,-1.4152342196054644,-0.3402324616909027
2019-05-06,3.200372140130927,-1.08278226852417
2019-05-13,3.1359708695543653,2.5318143367767334
2019-05-20,3.0275499749360115,3.6770243644714355
2019-05-27,5.8875486779389385,3.7063770294189453
2019-06-03,3.47754883052683,4.561864376068115
2019-06-10,-0.7760346847644826,6.434079647064209
2019-06-17,-0.8055957369967803,0.7008140683174133
2019-06-24,-1.1745367477027442,0.243019238114357
2019-07-01,-2.974536938437609,2.7865121364593506
2019-07-08,-3.8645363280860474,-2.2044787406921387
2019-07-15,1.307263257081285,-1.0712639093399048
2019-07-22,-1.3267731546512618,-1.0712639093399048
2019-07-29,4.070662549578671,-1.0712639093399048
2019-08-05,4.430661252581602,3.1296119689941406
2019-08-12,4.930661252581597,4.138967514038086
2019-08-19,2.252091020735431,4.2123637199401855
2019-08-26,1.6885551984438043,3.7247471809387207
2019-09-02,-2.2210851249200765,-0.0879451259970665
2019-09-09,-3.4810853538019124,-0.737898588180542
2019-09-16,-1.901085430095856,-0.914260745048523
2019-09-23,1.470496663780242,-1.3940184116363525
2019-09-30,1.276271827755103,-1.3940184116363525
2019-10-07,-0.16254501701397395,-0.6112098693847656
2019-10-14,-1.4925449407200304,-0.6112098693847656
2019-10-21,-3.0925453221897587,-0.6112098693847656
2019-10-28,-1.2163630271574863,-1.122373342514038
2019-11-04,-1.9346594301076028,-1.122373342514038
2019-11-11,-2.06671434513966,-1.122373342514038
2019-11-18,-1.7767143832866328,-1.122373342514038
2019-11-25,-1.4967146503154414,-1.122373342514038
2019-12-02,0.9800163586595384,-1.4935634136199951
2019-12-09,0.00492319809069386,-1.4935634136199951
2019-12-16,-0.10995844104363783,-1.4647952318191528
2019-12-23,0.8100416352503057,-1.4935634136199951
2019-12-30,1.4000417878381979,-1.4935634136199951
2020-01-06,-1.1443472974841136,-0.21377119421958923
2020-01-13,-1.4297173930765281,-0.46343886852264404
2020-01-20,1.0662640892966149,-0.6880249977111816
2020-01-27,5.346263822267806,-0.6392871737480164
2020-02-03,1.976263936708724,1.6191508769989014
2020-02-10,-1.220431600229249,1.0200560092926025
