,Label,SMA5,SMA10,SMA21,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2015-06-12,0.0,108.56399994096162,109.08100052183866,109.45619056441953,29.52351996788217,-96.01786491658584,-0.3967532103814677,-0.5195685798465632,-1.3142305730525763,-2450800.0,-0.002490814291925214,0.002751160029232901
2015-06-15,1.0,108.50000000095368,108.93900070402026,109.41476186178272,39.568855386381856,-70.3540918400936,-0.4184257723388545,-0.5051160201684013,-1.0918065155901489,-1084900.0,0.005363930760191371,0.0030562412960478636
2015-06-16,1.0,108.50599975576998,108.78000107048452,109.36761910645025,38.25280360343319,-76.10617680775285,-0.4344219443020885,-0.49840663215502445,-1.1021031735257882,-2751500.0,-0.001195816796461191,0.003057184965652711
2015-06-17,1.0,108.50599975585938,108.68500061176717,109.31857154555973,40.38800028970812,-70.35409154338633,-0.44295755354246547,-0.477099990503973,-1.2266023096771173,-1441600.0,0.0011972485480677975,0.0029715149940825504
2015-06-18,0.0,108.60399932715298,108.65100021412968,109.25619070963491,43.31109233654454,-62.389483812599345,-0.4424881862680355,-0.4406107171703155,-1.1618397037604757,454100.0,0.0016557842512170406,0.003008346571326063
2015-06-19,1.0,108.75800018081068,108.66100006088614,109.21428607821466,43.47695120531843,-61.94691171821734,-0.43523118081269474,-0.40620315899133175,-1.1168580395468366,3371500.0,9.185543961742759e-05,0.0030162271036382414
2015-06-22,0.0,108.7900009150505,108.64500045800207,109.18904804085692,43.06993638527732,-57.435737123311704,-0.4235868725557923,-0.37700963952818256,-1.1799904174761804,1323000.0,-0.0002754708749359569,0.0030021146573695917
2015-06-23,0.0,108.9160003643334,108.71100006005167,109.17190515452909,48.907886150351025,-17.021173865473195,-0.40341321870409175,-0.3227186032972895,-0.41036346456631845,2496800.0,0.0031229569559880765,0.002964809309396595
2015-06-24,1.0,108.90800018322469,108.70699996954201,109.11285727452663,41.60965325721801,-48.36093179612182,-0.38664701123009027,-0.3195821813340842,-0.5126843990715182,1157800.0,-0.0049446104474529795,0.003071919071750445
2015-06-25,0.0,108.81399994036556,108.70899963375925,109.04761904859117,38.72829403091322,-68.85271509318035,-0.37600279474136306,-0.33342592878645405,-0.3492691864094526,-370000.0,-0.0023005430064899635,0.0029543686844157734
2015-06-26,0.0,108.75199890229108,108.75499954155086,108.97761899053341,41.685416961721074,-54.91845329133136,-0.3661845031908534,-0.3269113369888146,-0.40356089649851234,852000.0,0.0015679594682902476,0.0029242736522358836
2015-06-29,1.0,108.6719985973835,108.73099975621699,108.89666675506604,40.21022045585278,-64.7541085195643,-0.35847841984670936,-0.32765408647013317,-0.07370044602918847,-202900.0,-0.001105029163972704,0.0026905739512610343
2015-06-30,0.0,108.47199859917164,108.69399948175251,108.80523827098666,37.143027732115414,-86.06573770980712,-0.3558313306742585,-0.3452429739844547,-0.4599392861405345,-3481800.0,-0.0023969957703872113,0.00272072621588913
2015-07-01,0.0,108.50799865669012,108.7079994199574,108.74238114223594,47.715263832969896,-33.60682450414526,-0.3454720579892059,-0.30403496724899526,0.41512631709652115,-1322300.0,0.005914419939277993,0.0030797399538099323
2015-07-02,1.0,108.579998778224,108.69699935929478,108.70047614750408,46.7883228437154,-41.73936672648492,-0.3311513916574601,-0.2738687263304769,0.6011296951677982,-7332600.0,-0.0006430839249591536,0.002989185477176427
2015-07-06,1.0,108.51999969571827,108.63599929900468,108.65571412652731,40.8116234617363,-84.34781991023809,-0.32216138215467793,-0.28620134414354936,-0.3863473062014356,-8327200.0,-0.0045044848593952524,0.00289898265579619
2015-07-07,1.0,108.51399993905424,108.59299926821886,108.63857123990854,43.20346248067634,-71.30422698715469,-0.3138563386917347,-0.28063616483996157,-0.12893662871371028,-7219200.0,0.0013851834431977128,0.002917759665680242
2015-07-08,1.0,108.6380004864335,108.55499954280256,108.62904757559298,48.976671270391094,-37.39128159682925,-0.29947842826447524,-0.24196678655543735,0.1103879530130326,-4716700.0,0.003596453128917654,0.0030657702922636766
2015-07-09,0.0,108.6640014644563,108.5860000605732,108.64952378015434,51.03810814819616,-31.495665617426848,-0.2789721175869347,-0.19694687487677243,0.08265586209833892,-1823800.0,0.001378310456118692,0.0030557020053593596
2015-07-10,0.0,108.75600128036737,108.66800002929567,108.67476181719275,54.47160577483592,-11.023603060332931,-0.25091572468213835,-0.13869015306295296,0.3122096688723345,109000.0,0.0023857083611082963,0.003118206839136859
2015-07-13,0.0,108.86600036457182,108.69300003014504,108.69571395116193,48.801468152052855,-42.51986892636415,-0.22540775186154255,-0.12337586057915928,-0.027561681290353898,-2054700.0,-0.0036616763445675993,0.0032869605016106374
2015-07-14,1.0,108.85399932879211,108.68399963392316,108.70761871320151,43.228647320540446,-78.74036523298844,-0.20965951632007324,-0.14666657415419593,-0.7600053347957035,-3993000.0,-0.004226379079666387,0.0033338486035623736
2015-07-15,1.0,108.73199920836092,108.6849998473972,108.68428548211853,41.45543549961863,-91.33851179636505,-0.20292883043829596,-0.1760060869111868,-0.4140949309410927,-5434400.0,-0.0014762506110883589,0.003102148545598412
2015-07-16,1.0,108.61599884206058,108.64000015325844,108.67571403879496,44.22722297167028,-77.16522224416767,-0.19886868814738257,-0.18262811898372888,-0.018443691026505348,-3653000.0,0.0016632812610894998,0.0030855610673793336
2015-07-17,1.0,108.50599975749849,108.63100051893294,108.674761817583,48.46092949967785,-54.330444077462616,-0.19161517303553302,-0.1626011125881348,0.09209513316364505,-2358200.0,0.0026752851458784477,0.0031427498233847348
2015-07-20,0.0,108.49400024431944,108.68000030444561,108.66952369334443,49.73609019310882,-47.24409923789098,-0.18086778615771942,-0.13787823864646498,0.28579105003306265,-1460600.0,0.0008280093739350125,0.0031295743917055087
2015-07-21,1.0,108.57600097534059,108.71500015206634,108.66428556904195,49.88449674672908,-47.580431646268906,-0.1679220913925746,-0.11613931233199537,0.5359965178058762,-215500.0,9.19483134294019e-05,0.003039584830959599
2015-07-22,1.0,108.65200042611362,108.69199981723725,108.65142822284783,47.043026534214576,-62.90323543391773,-0.15692582406485822,-0.11294075475399268,-0.22967385499169243,-1407000.0,-0.001746506451210883,0.0026297557329001187
2015-07-23,1.0,108.72799987679721,108.67199935942888,108.63095201795299,49.95151398152687,-48.387057134877075,-0.1444983972434229,-0.09478868995768153,-3.4246096159500912e-09,-307000.0,0.0016574613461022292,0.002668901020451658
2015-07-24,0.0,108.75599975544215,108.6309997564703,108.63857123953956,50.7605451543477,-44.35454583187516,-0.13069830303284272,-0.07549792619052198,0.49866183662287156,714400.0,0.0004596713941651398,0.0023325006376185794
2015-07-27,1.0,108.82799987685681,108.66100006058812,108.67285701155663,55.557037301268565,-19.354699803743603,-0.11151755343481587,-0.03479455504270845,0.645515427990442,1906900.0,0.0028484567628959123,0.002413454465866875
2015-07-28,0.0,108.89400024315714,108.73500060924887,108.69809541210532,55.18361175375369,-20.96733470101011,-0.09003466348992827,-0.004103103710377809,0.26647148467610765,-759100.0,-0.0001832200683689056,0.0022411555764306943
2015-07-29,0.0,109.02600097459553,108.83900070035456,108.7357145031364,57.34526498855798,-8.196588245569192,-0.06579618949718995,0.03115770647376337,0.2569267487858331,1114100.0,0.0012829855548031066,0.002237417280303635
2015-07-30,1.0,109.10000152477622,108.91400070078672,108.78047652404932,55.09658585483685,-16.528685694569447,-0.042706222274959627,0.049653646613961655,-0.082384048096277,-1159400.0,-0.0010067783679083009,0.0021632929172862407
2015-07-31,1.0,109.14600067070128,108.95100021307171,108.79047648097078,53.256435625428026,-23.967035773947863,-0.022885155699584516,0.056399110601915936,0.20213269337933998,-3118400.0,-0.0008245897052089335,0.001918667460124673
2015-08-03,0.0,109.13200073263049,108.98000030474364,108.80428604832007,53.44253019150449,-23.14041244014359,-0.005940287666062112,0.0618391844680275,0.6366510904642841,-1034100.0,9.17122223000888e-05,0.0014520671146815863
2015-08-04,0.0,109.20800018197299,109.05100021256506,108.86190505168977,60.68843944396546,-0.8405140146888757,0.015187499606902778,0.09969864869876233,1.1827746775447034,1529800.0,0.003942425049243914,0.0016113111559576325
2015-08-05,0.0,109.23600006061793,109.13100051760674,108.90761929398492,58.411703534870384,-11.86435182088097,0.03619947359302403,0.12024736953750903,0.9225092159784843,-130100.0,-0.0009132280020944794,0.0016567221103358563
2015-08-06,1.0,109.22200012227893,109.16100082352757,108.91952405639347,51.72450885019606,-44.230641691155235,0.05084946155070738,0.10944941338144076,0.35881809733503844,-2476700.0,-0.0029250428434947073,0.0018017783070973642
2015-08-07,1.0,109.1860000615716,109.16600036613643,108.91476186123633,48.023873094020566,-64.07810112175143,0.05743705087962428,0.08378740819529185,0.09192726564243053,-3514800.0,-0.0018335586364016665,0.0018758315181583044
2015-08-10,0.0,109.17400054949522,109.15300064106285,108.9038096838267,50.50280688958895,-51.45625334486008,0.060569193865313786,0.07309776580807181,0.20222558788842318,-1360100.0,0.0011940198491080523,0.0018999165798464373
2015-08-11,1.0,109.11399993985893,109.16100006091594,108.92095256961527,53.958811520775825,-33.01013329800021,0.06426454471630452,0.07904594812026744,0.5524847853345304,-79900.0,0.0017429117273453087,0.0018610337099083337
2015-08-12,0.0,109.0459991465211,109.1409996035695,108.95333353630134,51.12608065234954,-58.53701662899384,0.06573910663407709,0.07163735430516738,0.25739914250250545,-1617200.0,-0.001282045683583033,0.0018734509399753504
2015-08-13,0.0,109.11399841207268,109.16799926717579,109.0104762477534,57.32951640734582,-18.605063943575416,0.07133818874086212,0.09373451716800218,0.5421265490661649,-53300.0,0.0033009408669817386,0.0020509499404611346
2015-08-14,0.0,109.20799865582585,109.19699935869872,109.0557141978471,55.84522648159128,-36.36377644316931,0.07794952875275257,0.10439488880031433,0.19241258138018869,-1625000.0,-0.0006397339571516669,0.00193784013712198
2015-08-17,1.0,109.22999877896905,109.20199966423213,109.07619040322446,51.15852970321857,-59.595718170974536,0.081001644830268,0.09321010914032968,2.8676962330602154e-09,-3515500.0,-0.0021032988419033005,0.002028240588129541
2015-08-18,0.0,109.20399932900071,109.1589996344298,109.08999997072985,50.17268257622436,-64.64654268598568,0.08068052266813344,0.07939603401959516,-0.17389935462541625,-4902600.0,-0.00045823912371467657,0.0019967838426652525
2015-08-19,1.0,109.24400024354456,109.14499969503284,109.11238098111181,53.814704610178765,-45.45433569678461,0.0811094445765787,0.0828251322103597,0.10077929852656592,-4117200.0,0.0017420229060256531,0.002037862563706985
2015-08-20,1.0,109.17200012314319,109.14299926760793,109.13428569942714,49.69686445605545,-65.65686143854215,0.0786101738198702,0.06861309079303624,1.5029679652885168e-09,-6302100.0,-0.00183053787223042,0.002089069816589772
2015-08-21,1.0,109.18200073227285,109.19499969404936,109.16380963962703,55.87780252356037,-31.312952816203566,0.07965198063657394,0.08381920790338881,0.30255966540851453,-5226500.0,0.003117586345501522,0.002249434987529413
2015-08-24,0.0,109.27200012072922,109.25099944984913,109.19904763305472,58.61583438657167,-14.141383166534204,0.08538933160283556,0.10833873546788197,0.06392666548187087,-2783100.0,0.0015539137944733383,0.0020245803695558735
2015-08-25,0.0,109.41000060829519,109.30699996864794,109.2285715734533,61.492111239821924,-9.565257793716686,0.09660575567464667,0.14147145196189115,0.3290681910458195,2657100.0,0.0017340735752646719,0.002051391854848073
2015-08-26,0.0,109.5020004258752,109.37300033470987,109.257142929378,60.538170985581466,-38.27141870286821,0.10980999788890103,0.16262696674591837,0.5867247659560891,-1412900.0,-0.00036443978974609603,0.0018523045031493036
