,Label,SMA5,SMA10,SMA21,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2015-02-24,1.0,18.138569057003494,18.08100774852856,17.760397644641834,52.69037115674071,-44.40637274578651,0.19213900556698643,0.18503100289402497,3.277794804399695,-6998700.0,-0.0038743654462332078,0.013298752719764963
2015-02-25,1.0,18.04794101913811,18.06337752780407,17.781453598321313,49.76926517841477,-71.82946066334065,0.18563525568676442,0.15962025616587638,1.1781290849012032,-8181800.0,-0.00662236367891722,0.01305409095563572
2015-02-26,0.0,17.955969967496156,18.028741722652892,17.808002587339185,49.95255099872123,-70.90587930817611,0.17620311593261118,0.1384745569159982,-1.488832993446615,-6320300.0,0.0004089261006539058,0.010586101860118397
2015-02-27,1.0,17.959915717102433,18.04270104371408,17.85005161492151,56.192774825823534,-38.9031472338424,0.16924817508470938,0.14142841169310216,2.1206603904187324,-5367900.0,0.014817593491811776,0.009665285072922393
2015-03-02,0.0,17.948249819487323,18.056700130949718,17.88123666705498,52.43133372101573,-57.49654836152238,0.1615702164156825,0.13085838173957498,0.043906963168843675,-6332000.0,-0.007800997597955384,0.00938425418731175
2015-03-03,1.0,17.98912467712774,18.063846867065614,17.93317317392752,56.69183933729362,-32.122382734722834,0.15655003311508972,0.1364692999127186,0.815921300849625,-4882600.0,0.010729618727326251,0.00978863147779164
2015-03-04,0.0,18.00368816445368,18.025814591795893,17.97715311847883,50.37952268024894,-65.0834790589621,0.14910539754294677,0.11932685525437492,-1.5433819428381914,-6470900.0,-0.013789838350081407,0.010109235102043566
2015-03-05,0.0,18.037280609234056,17.996625288365102,18.0069801022297,52.69895848229305,-51.60439478655292,0.14182596844691572,0.11270825206279156,0.23957895552913633,-4994000.0,0.005718056500364277,0.009720330807961093
2015-03-06,0.0,17.987075378480476,17.973495547791455,18.01786212229793,48.98040991719839,-85.42041939573552,0.1322435334820315,0.09391379362249452,0.1697670017244864,-6238000.0,-0.008574664472153604,0.009766258728419484
2015-03-09,0.0,17.95077781838238,17.949513818934854,18.00223941934095,47.310300170437046,-92.30770565098736,0.12027346341073773,0.07239318312556264,-1.6738002728803092,-13692700.0,-0.00401781855440253,0.00886887135710867
2015-03-10,0.0,17.832532925662797,17.91082880139527,17.994452547747358,42.584728599658256,-94.92675509148302,0.10369983291312393,0.03740531092266863,-3.9410532669204823,-14973400.0,-0.012190792356757019,0.008566897633239914
2015-03-11,1.0,17.753689137751433,17.878688651102557,17.973310086633507,41.484042028863485,-96.1547445867983,0.0840197007091198,0.005299171893103249,-4.306750367315009,-16554200.0,-0.0030440945762156835,0.008504036449768824
2015-03-12,0.0,17.60909744646465,17.82318902784935,17.938833793477798,37.11414870540747,-91.76225929498347,0.05962218103626151,-0.03796789765517161,-4.41987612265967,-17944800.0,-0.012915732907199828,0.008600541198627602
2015-03-13,0.0,17.512078228641833,17.74957680356116,17.899881957262014,39.636774560347895,-82.86413416287661,0.03474101300349723,-0.0647836591275599,-3.6222559242534302,-16798600.0,0.0048202634749918705,0.008860990488477261
2015-03-16,0.0,17.41409846630814,17.682438142345266,17.86782941955124,38.12398622056053,-90.2270507817994,0.00956013610505261,-0.09116337148872589,-3.6737255217592977,-18723200.0,-0.0044063366597891784,0.008868034473536544
2015-03-17,0.0,17.29064430174617,17.561588613704483,17.826131291064012,32.17788782556034,-99.42840171793016,-0.020002905156941937,-0.13825507020492012,-4.96102603943917,-20611600.0,-0.019897823073711907,0.009968818369466753
2015-03-18,1.0,17.172529901829414,17.463109519790425,17.770710910865837,31.762573338041424,-86.14638545880487,-0.05114484729228917,-0.17571261583367814,-5.150015767830606,-21982100.0,-0.0015804368243139688,0.009921626478414993
2015-03-19,0.0,17.076065894399527,17.34258167043209,17.700084235841963,29.9301316462668,-93.91259917783607,-0.08341069509011279,-0.21247408628140718,-7.186617356641607,-24145300.0,-0.0069723850726528536,0.008378355212605272
2015-03-20,1.0,17.05250468989134,17.282291459266585,17.650117960138612,43.296598840721316,-64.02560498268315,-0.10735378663926376,-0.20312615283586766,-3.9649326553404793,-22979800.0,0.026639642917948292,0.01189814517894648
2015-03-23,1.0,16.98935272307491,17.201725594691524,17.597321408301042,38.454412062171805,-80.43403722668663,-0.12896045343109747,-0.21538712059843235,-6.495643664570144,-24437200.0,-0.015905074663243646,0.011692543137384642
2015-03-24,0.0,17.038937737730695,17.16479101973843,17.557985408997006,43.85876555272838,-63.31109425642427,-0.14417539317921935,-0.20503515217170687,-3.9634458837920175,-22968200.0,0.012917785557324812,0.012264154647002562
2015-03-25,1.0,17.13396435812294,17.153247129976176,17.53151931589428,48.322249583509006,-43.89456491307998,-0.15106053296655927,-0.1786010921159189,-3.397188851596,-21455500.0,0.011648037299245573,0.012676985485022017
2015-03-26,1.0,17.226028018453146,17.151046956426335,17.5043906642503,45.726696050960925,-54.24013087181032,-0.15413921178643777,-0.16645392706595175,-3.3054543557961984,-22995600.0,-0.007633202187602883,0.012644116569802763
2015-03-27,0.0,17.237748686971113,17.145126688431226,17.479112893346933,46.79605541905167,-40.292984546027554,-0.15358283865392067,-0.1513573461238522,-2.655909949960342,-21316900.0,0.0026726793424554085,0.012701484508737261
2015-03-30,1.0,17.345688061796395,17.167520392435648,17.451076728466273,51.409452510366265,-15.044119798382805,-0.1471315737472978,-0.1213265141208062,-0.27920236096863893,-20641500.0,0.011927093372872122,0.01282547798120431
