,Price,SMA5,SMA10,SMA21,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2015-08-31,0.3374113506534844,0.33208442033913865,0.3069878168002953,0.33822650981149494,0.43054845009176407,0.7130092501613969,0.003769030264287876,0.16360089512586554,0.3248494797603763,0.09499302051854255,0.5786462363230841,0.17924190509045385
2015-09-07,0.3238891934751722,0.3329902800246076,0.30705273263759114,0.32986967648763965,0.3508228231558865,0.4621971305839324,0.026586163019214848,0.1758752098787704,0.31020653649574426,0.08321648637645232,0.45160004400601733,0.18518559400091245
2015-09-14,0.33805540326241346,0.33057170327737584,0.3132471908896495,0.32239170675193307,0.3742547116189488,0.5200568209169105,0.048655795712214955,0.19202085795638435,0.30012444322447707,0.09092014979872272,0.5293022054784499,0.18264113025954865
2015-09-21,0.32710896525161726,0.3285694148307021,0.3179692807446921,0.3131659036188381,0.3514822081529925,0.4521757239585352,0.06876461662401012,0.20240028420593853,0.3965790041984061,0.08179182528485388,0.4963029233875998,0.10380804360434537
2015-09-28,0.3708952085630006,0.3305678622585404,0.3240618043831702,0.3048072214439941,0.3820126548713611,0.5065040138366012,0.08843891725962061,0.2175783485223572,0.4274169899522331,0.08971275133143661,0.5324460502015087,0.1013004330712973
2015-10-05,0.3412751750388585,0.32363259912827935,0.3270158524510016,0.29959646772246984,0.3632476353293162,0.45405150517728343,0.10665927343866494,0.2280754038094257,0.3765272560570553,0.078189958079723,0.5007708528991913,0.08933179615352324
2015-10-12,0.36960710334514335,0.3312572094552726,0.33145119077784724,0.2971546635845943,0.46730684536747275,0.7017135546881608,0.1275988544847934,0.2549992818729967,0.4861089380399129,0.09174934738855386,0.5782173536223616,0.06381590531357426
2015-10-19,0.36831948939548464,0.3332913693449262,0.33125131681786435,0.29408848843741353,0.41697386621630733,0.5681511205102214,0.14766064202907597,0.2690048127657735,0.4568834078736939,0.08342860669013005,0.4807361251632758,0.07310640169442906
2015-10-26,0.34900184127320966,0.34161953243216914,0.334540396341402,0.2934806944358588,0.4735814423741825,0.7156573420642536,0.16894312415841928,0.29114649126049097,0.48701703399728963,0.09076620187409903,0.5510587609048948,0.07569569254152472
2015-11-02,0.2717322313205086,0.3483787825703537,0.33909387951557246,0.29210239557457385,0.4806241404483376,0.6966099094528364,0.1906519142675994,0.31096000500809856,0.46175550409901395,0.10533718010308243,0.5187398004895077,0.07156885992816939
2015-11-09,0.2910498794427836,0.35339953220442677,0.33809844607819883,0.294577377644087,0.43366257607841424,0.5677978748229087,0.21017210111325568,0.3200702640982643,0.41283154638672853,0.09035963793955004,0.4857615527945729,0.07209461019096852
2015-11-16,0.29555726516888825,0.3370193688526326,0.3335460779382382,0.2940214475455907,0.27372863689904176,0.11253737312809231,0.2201421414201095,0.2961808909872553,0.2935102519043854,0.06873573962938563,0.3920916849394546,0.12505882046444136
2015-11-23,0.3052155979618263,0.32534515129470787,0.32853381985789376,0.2919268055257298,0.2868015369049221,0.20002887792441248,0.2244381520376461,0.2806102728704762,0.3141114698061514,0.07998976680183711,0.5216354362500789,0.12505891611211506
2015-11-30,0.2710881787115804,0.3103601885785494,0.3250726789729095,0.29279250116688615,0.301730366851579,0.23118514890173947,0.22582033499994453,0.2719169028955235,0.33177325032673455,0.08435004447696955,0.5223333583275586,0.12522401494818483
2015-12-07,0.300064650894992,0.2966912806407729,0.321480066840266,0.29394472084971746,0.33186648887598474,0.2926081583783333,0.22665845228964196,0.27078453177787043,0.2974316340651814,0.09715375516832349,0.530313630212708,0.10739310197439325
2015-12-14,0.28010295016378883,0.28067710157577785,0.31576413573363293,0.2937271235335235,0.26921904035746363,0.20676558110994014,0.22445097848211076,0.25860750142470224,0.30699956342082946,0.08785782346720776,0.46498451336811714,0.10191536959854261
2015-12-21,0.25627840758360865,0.2827546926407152,0.30832764666049695,0.2933859505206673,0.3355322028041237,0.33897578120580474,0.22298855619996946,0.25989188693246756,0.32146331870401806,0.10285794358837025,0.5496359502938695,0.10725861421453214
2015-12-28,0.25627840758360865,0.28121834805731893,0.3014589380783219,0.2910877450295253,0.30387008833898227,0.248932399575703,0.2209549540058134,0.2562376181749223,0.31694523756944326,0.09274245612986326,0.48997722478383743,0.10807471361617874
2016-01-04,0.2981329843364042,0.27410086965499847,0.2899669799486473,0.2861727083550374,0.2537675483844722,0.09722528845082723,0.21654529867535516,0.24446336545998784,0.27489284597507324,0.08151904177540845,0.47337627486248773,0.10975837095128643
2016-01-11,0.315518474631892,0.2643044622513857,0.27776640807709185,0.28169758441280024,0.24506809912560518,0.14822150265450573,0.21081324647005134,0.2351365864237372,0.2791862883728003,0.06880339315367225,0.5068144852105718,0.10972448906065932
2016-01-18,0.30972298368793005,0.26726759803904265,0.27098063984055454,0.279659205311118,0.3662300139139752,0.376042010122863,0.20878764819661857,0.24596844112128613,0.2783391247345499,0.08312288025318165,0.5770182915636259,0.10900472894004501
2016-01-25,0.3425627889885181,0.2704889149506844,0.27373575762475877,0.27678595599556743,0.4296893602735306,0.5096081668676667,0.2119041127561671,0.2660110225860228,0.32893998298240584,0.09844889431081266,0.5518275047353952,0.11429465059183472
2016-02-01,0.3406311224299303,0.2762243823620638,0.275919052377672,0.2757893302431249,0.4263436423172497,0.5021167995259668,0.21834216240239107,0.2827022801500522,0.30113635657763926,0.0835378004425119,0.5119985237222661,0.10686726422762441
