,Label,SMA5,SMA10,SMA21,RSI_14,WILLR_14,MACD_SIGNAL,MACD,ROC_14,Aobv,R(t-1),Vol(t-1)
2015-08-31,0.0,106.93443138844512,107.87141814212552,108.51895008660597,34.7329131377389,-95.45779980631931,0.6026313834424649,-0.1042923766590036,-6.672229860981443,-15661300.0,-0.05129102755425019,0.016992922817302417
2015-09-14,0.0,105.9871183069691,107.17825719508785,108.3088276234043,36.163840285477555,-44.37834455060806,0.3898852191083114,-0.46109943822830246,-6.638540529321177,15279800.0,0.00370648751307745,0.01700651875422349
2015-09-21,1.0,103.06990780419937,105.67494009486492,107.57279120625509,36.8735432781627,-51.13030372027567,-0.1512613116454265,-1.2236264553496454,-6.599383177855596,19088000.0,0.01800868610511719,0.019342433742272513
2015-09-28,0.0,101.81247126185272,105.09800387604878,107.19590119981588,37.17433515669834,-50.64484514471348,-0.4004563486183051,-1.3972364965098194,-6.618988256928791,35252400.0,0.0008540449747052037,0.019337707820737404
2015-10-05,1.0,101.24538926103321,104.08991032473917,106.7573670928873,33.08358199459922,-62.34262787801249,-0.6572386499545866,-1.684367855299712,-9.234153772082372,13886300.0,-0.020561811167964072,0.019420710877879884
2015-10-12,1.0,100.71885814124951,103.3529882241093,106.32417665378296,35.22083436144256,-57.44554359595738,-0.8945169206544826,-1.8436300034540665,-8.011939382315635,26509600.0,0.005844670627134008,0.01970469118635718
2015-10-19,1.0,101.45411634358743,102.8381308631258,106.02486929417245,45.77947829582568,-38.268214178749695,-1.052436894137697,-1.684116788070554,-3.75508466774495,36433900.0,0.03289771777088668,0.02209058626647202
2015-10-26,0.0,101.99617333568102,102.5330405699402,105.74776912887822,48.08214185476582,-33.42264976727769,-1.1366347499973426,-1.473426173435925,-2.9236610149530793,45859100.0,0.008047568744468103,0.022267953545209964
2015-11-02,1.0,102.86950071090193,102.34098598637733,105.59702665680933,52.612661411803984,-23.293369614430837,-1.139808079741841,-1.152501398719835,-3.296614850695567,57915200.0,0.01668852219475503,0.021986150197971496
2015-11-09,0.0,104.22350385917551,102.73444656010436,105.48149572132773,53.390267256751066,-17.315244774144123,-1.084495099510702,-0.8632431785861456,-1.0977114186893377,71528900.0,0.0029140495907771236,0.02144375072557232
2015-11-16,1.0,105.71116227184959,103.21501020654955,105.42002670097415,56.49838326825752,-9.657790738202898,-0.9729892403907299,-0.5269658039108407,-0.9291858537202121,83211400.0,0.011747438071455951,0.02151399854095403
2015-11-23,0.0,105.80042764063144,103.62727199210944,105.14300193739834,46.62068039597565,-30.331233145751156,-0.8887869323342544,-0.5519777001083526,-3.1983387538277004,73039700.0,-0.03425650958191928,0.023202582536409902
2015-11-30,0.0,106.31583419328001,104.15600376448052,105.04649840355822,53.63178892173683,-11.674042189723288,-0.7767873597115929,-0.32878906922094586,-1.0051280310750867,80590000.0,0.02848675947145307,0.024549367585748594
2015-12-07,0.0,106.59460155835689,104.73205113462942,105.04307075406612,54.83856074632655,-6.2617370747998224,-0.6425304277000992,-0.1055026996541244,4.892921386292804,97454500.0,0.005232429579386189,0.019714632886074987
2015-12-14,1.0,106.77287310403528,105.4981884816054,105.03345684978464,54.31395033484999,-9.57341176028722,-0.5029757856015443,0.055242782792674916,4.318111167615367,78339000.0,-0.0017937954226092678,0.019767065793773554
2015-12-21,1.0,105.91738499527256,105.81427363356109,104.73168862941858,44.92038163373365,-41.68465424717663,-0.4287724934726344,-0.1319593249569948,3.538573287483832,53063200.0,-0.036475754538549454,0.020752996680131284
2015-12-28,0.0,105.69017824710424,105.74530294386784,104.50509292880254,43.77542034044194,-46.194001513490576,-0.40721992738476925,-0.32100966303330836,1.1662737871584117,42143100.0,-0.005316162023401905,0.02036100840327016
2016-01-04,0.0,105.30221091010014,105.80902255169008,104.32997597891965,49.24730876300979,-28.482320281730857,-0.38439480708456975,-0.2930943258837715,3.2018437683507694,54189100.0,0.02099226271505339,0.02104798682784742
2016-01-11,0.0,104.65254342088913,105.623572489623,104.17939719105627,47.52213214738913,-34.617138989639216,-0.37303353725026056,-0.3275884579130235,4.618015413895922,24393700.0,-0.007121619201031382,0.02020684847857129
2016-01-25,0.0,102.84104748330626,104.80696029367077,103.7138166100374,36.48424029145144,-94.76770034740201,-0.4643636742825911,-0.8296842224119132,-1.972673585499581,-6277200.0,-0.05752117873997531,0.025913067779312328
2016-02-01,1.0,100.03130396035606,102.86074110373015,103.08704189389469,35.658279792627916,-70.49671193075595,-0.8851743528896583,-1.7957476842133389,-7.387956831429547,-15876400.0,0.011620022071134883,0.02499558660798148
2016-02-08,0.0,98.65960140177611,101.98090615593813,103.00556074537486,39.42425755968673,-61.581381209695806,-1.0966079507086293,-1.9423423419845136,-7.499505599638476,4154800.0,0.015463947631633168,0.02491521571768881
2016-02-22,1.0,96.87722899686881,100.76488620887895,102.70494985597755,35.261528253385926,-78.27862278427156,-1.3289995442725786,-2.258565918528376,-10.39880471513465,-20710800.0,-0.028520893927598934,0.025530782718081353
2016-02-29,0.0,96.39325984628321,98.83164996480919,102.22775512469003,40.621237782963775,-66.74045517116127,-1.7710176519633813,-2.553260022619966,-6.667938937109288,-15750400.0,0.028678160776758332,0.02570322725725571
2016-03-07,1.0,96.84388073227699,98.4375923463165,102.16442822509171,44.79586414615478,-55.57964534060158,-1.8906700167976722,-2.3692794761348352,-7.512718145452479,-1308700.0,0.019177587247427352,0.024888772917574953
