Date,price,processed_price
2015-01-12,0.8838707851445862,0.9070966220407937
2015-01-19,0.8503226187524344,0.9070966283846302
2015-01-26,0.8645159980385078,0.8838707857163222
2015-02-02,0.9445160964822961,0.8503226194154156
2015-02-09,0.9806449667844506,0.864515998016556
2015-02-16,0.9367739847522878,0.944516095628952
2015-02-23,0.9638708835883745,0.9806449666522212
2015-03-02,0.8864514890545889,0.9367739857303272
2015-03-09,0.8064516367202716,0.9638708835594474
2015-03-16,0.8399998031124234,0.8864514904386849
2015-03-23,0.8361289933568901,0.8064516379936153
2015-03-30,0.8503226187524344,0.8399998027563389
2015-04-06,0.8696774058585128,0.8361289935511729
2015-04-13,0.9341935269517561,0.8503226187040074
2015-04-20,0.9419353925722933,0.8696774057692767
2015-04-27,0.9767741570289172,0.934193526309889
2015-05-04,0.9703223972539106,0.9419353927908678
2015-05-11,1.0,0.9767741569086925
2015-05-18,0.9406450406172917,0.97032239773693
2015-05-25,0.9045159242056666,1.0
2015-06-01,0.8864514890545889,0.9406450418332803
2015-06-08,0.8890321929645917,0.9045159250081802
2015-06-15,0.8709677578135144,0.886451489554227
2015-06-22,0.9032258183601356,0.8890321931614062
2015-06-29,0.9096773320256717,0.8709677582842743
2015-07-06,0.8477419148424317,0.9032258181411952
2015-07-13,0.7935483632797289,0.9096773322033109
2015-07-20,0.701935343350399,0.8477419159236028
2015-07-27,0.6490321437426978,0.7935483641444634
2015-08-03,0.6103225695305401,0.7019353446018646
2015-08-10,0.5974192960899973,0.6490321443186744
2015-08-17,0.5303225941414873,0.6103225698228203
2015-08-24,0.5961289441349962,0.5974192959736684
2015-08-31,0.5819354417941873,0.5303225947075645
2015-09-07,0.5845160226494548,0.5961289428433958
2015-09-14,0.5561290179678373,0.5819354416682061
2015-09-21,0.5741934531189148,0.584516022278333
2015-09-28,0.5741934531189148,0.5561290180052254
2015-10-05,0.6529031996077017,0.5741934524978134
2015-10-12,0.6090322175755387,0.5741934527669945
2015-10-19,0.5548386660128359,0.6529031982297124
2015-10-26,0.580645089839186,0.6090322179423233
2015-11-02,0.5445160964822959,0.554838666432365
2015-11-09,0.46322576913824176,0.5806450891147528
2015-11-16,0.4490322667974329,0.54451609661339
2015-11-23,0.4619354171832404,0.4632257697906814
2015-11-30,0.450322495697699,0.44903226642358063
2015-12-07,0.365161235543376,0.4619354164296814
2015-12-14,0.3316129460964885,0.4503224952877991
2015-12-21,0.3470968003922985,0.3651612360706018
2015-12-28,0.3432257445272946,0.331612945792052
2016-01-04,0.27096775781351434,0.34709679938610427
2016-01-11,0.1767741570289174,0.3432257438022912
2016-01-18,0.2193547871060788,0.27096775797279093
2016-01-25,0.2683870539035116,0.17677415733938417
2016-02-01,0.2361289933568902,0.2193547854578657
2016-02-08,0.23225806054662157,0.2683870522506093
2016-02-15,0.2245160718713488,0.23612899285514533
2016-02-22,0.24387098203216295,0.23225805961465595
2016-02-29,0.3161289687459432,0.22451607098262727
2016-03-07,0.3535483140578346,0.24387098077576397
2016-03-14,0.37161287226364736,0.3161289668359919
2016-03-21,0.3419355156270285,0.3535483127368084
2016-03-28,0.3045161703151371,0.3716128712647213
2016-04-04,0.3303225941414871,0.34193551528416277
2016-04-11,0.3690322914083801,0.3045161700178469
2016-04-18,0.4335484125016229,0.33032259295018984
2016-04-25,0.5006451144501332,0.36903229009700445
2016-05-02,0.44129027812216015,0.43354841092602747
2016-05-09,0.4877418410095904,0.5006451129612228
2016-05-16,0.5109676839806732,0.4412902784068249
2016-05-23,0.5290322421864859,0.48774183980425145
2016-05-30,0.5535483140578346,0.5109676831647418
2016-06-06,0.6012902289002662,0.529032241481155
2016-06-13,0.5896774304694601,0.5535483133020924
2016-06-20,0.5561290179678373,0.6012902278874728
2016-06-27,0.6245160718713487,0.5896774303194625
2016-07-04,0.5393548117170259,0.5561290180821363
2016-07-11,0.5458064484372973,0.6245160705942365
2016-07-18,0.4980645335948657,0.5393548125691316
2016-07-25,0.4619354171832404,0.5458064479362972
2016-08-01,0.4722579867137804,0.49806453381237126
2016-08-08,0.4980645335948657,0.46193541716031916
2016-08-15,0.5703225203086459,0.47225798601792723
2016-08-22,0.5380644597620245,0.49806453271641393
2016-08-29,0.4761290425787843,0.5703225188727785
2016-09-05,0.5096773320256718,0.5380644598234046
2016-09-12,0.4825805562443204,0.47612904296687875
2016-09-19,0.4993547624951318,0.5096773310535174
2016-09-26,0.5561290179678373,0.4825805561253109
2016-10-03,0.5780645089839187,0.49935476175367843
2016-10-10,0.5883870785144587,0.5561290167362238
2016-10-17,0.5974192960899973,0.5780645083123541
2016-10-24,0.5754838050739159,0.5883870780351921
2016-10-31,0.5161289687459432,0.5974192956468041
2016-11-07,0.47870962343405177,0.5754838050512667
2016-11-14,0.5122580359356745,0.5161289691701858
2016-11-21,0.5561290179678373,0.47870962346164103
2016-11-28,0.6322580605466217,0.5122580349683314
2016-12-05,0.6322580605466217,0.5561290169284976
2016-12-12,0.6374193453118915,0.6322580591685836
2016-12-19,0.6245160718713487,0.6322580603029948
2016-12-26,0.6632257691382417,0.637419345000982
2017-01-02,0.6619354171832401,0.6245160718055569
2017-01-09,0.6696774058585131,0.6632257683755518
2017-01-16,0.6670967019485103,0.6619354170141913
2017-01-23,0.6516128476527001,0.6696774055693107
2017-01-30,0.6722579867137806,0.6670967018083149
2017-02-06,0.6903224218648578,0.6516128476758984
2017-02-13,0.6554837804629687,0.6722579862371192
2017-02-20,0.6451612109324287,0.6903224214603427
2017-02-27,0.6348386414018887,0.6554837807817955
