Date,price,processed_price
2015-01-12,0.207557123037813,0.15343963159996687
2015-01-19,0.13216167712593738,0.1487462890942623
2015-01-26,0.20790859140712634,0.20284725888531413
2015-02-02,0.1432337520254056,0.13924668640195303
2015-02-09,0.09753952866868157,0.20224890764406128
2015-02-16,0.0906854094116257,0.14929754289188724
2015-02-23,0.07381370416570468,0.10245501216562991
2015-03-02,0.10650262574694361,0.09166445765596015
2015-03-09,0.12056238291196655,0.07521650265400043
2015-03-16,0.06818980800390856,0.10346974123935226
2015-03-23,0.10421791374108078,0.11904019714777203
2015-03-30,0.09718804353883562,0.07273095567480084
2015-04-06,0.06045693402090624,0.10114329211760298
2015-04-13,0.08347978826419125,0.09747440443591426
2015-04-20,0.05536027393414536,0.06358403549059558
2015-04-27,0.06256589508157978,0.08132436033968066
2015-05-04,0.06537784316247786,0.05736802858369755
2015-05-11,0.05694199891978366,0.06162856671154962
2015-05-18,0.052548325853247285,0.06460813922583397
2015-05-25,0.08260105029877743,0.05719457166979747
2015-06-01,0.08910368442598737,0.052465784420466094
2015-06-08,0.08154656138817434,0.07944620558289345
2015-06-15,0.084710011359451,0.08799387504032241
2015-06-22,0.08576450027005408,0.0819213796767469
2015-06-29,0.13444640589233284,0.08422198363232059
2015-07-06,0.13514937615202474,0.08540734813920611
2015-07-13,0.04938487588197066,0.12996842134373976
2015-07-20,0.08084357436794984,0.1349222353829448
2015-07-27,0.052372574908057995,0.057098978012757484
2015-08-03,0.07469244213111847,0.07828997411914398
2015-08-10,0.06485060708744264,0.0543466462609381
2015-08-17,0.3319859429412807,0.07240768424633037
2015-08-24,0.297188026778303,0.06516982908417507
2015-08-31,0.32794373824405765,0.30836285962276533
2015-09-07,0.24710018063664044,0.3001253748599366
2015-09-14,0.23093146241094395,0.3274080968557577
2015-09-21,0.2544815527292642,0.25623832224842485
2015-09-28,0.20738137209262372,0.23458952435523367
2015-10-05,0.13954304921856112,0.2539957836437164
2015-10-12,0.10386642861123482,0.21287139148889261
2015-10-19,0.09349735749252377,0.14695584441440718
2015-10-26,0.10421791374108078,0.1080048473053139
2015-11-02,0.09121264548666094,0.09476879052829018
2015-11-09,0.19226712601699766,0.10327580940542663
2015-11-16,0.11124780070385856,0.0922252473405743
2015-11-23,0.1050966517064946,0.18341823171337834
2015-11-30,0.09964850648988774,0.11827233446274238
2015-12-07,0.26801404029818665,0.10635244174966829
2015-12-14,0.20316344997127664,0.10022486606155967
2015-12-21,0.11599295890024089,0.253348930574538
2015-12-28,0.15940243673003682,0.20895785326646027
2016-01-04,0.3140597487847566,0.12507601528359946
2016-01-11,0.3142354997299459,0.15659175566396027
2016-01-18,0.23198593456101438,0.3008428730317872
2016-01-25,0.1943761038382039,0.3149619637427239
2016-02-01,0.25026359708685186,0.24123471586206502
2016-02-08,0.28576448350952144,0.19976279773534117
2016-02-15,0.20017575094518927,0.24677475872007382
2016-02-22,0.1875219510600827,0.283736083295789
2016-02-29,0.1356766289875926,0.2091705458903943
2016-03-07,0.1293497290450393,0.19040225826778
2016-03-14,0.08576450027005408,0.14125156702192748
2016-03-21,0.09841826663409534,0.13071900957733534
2016-03-28,0.0695957820443576,0.08990668812969671
2016-04-04,0.10931457382784168,0.09751026947645469
2016-04-11,0.0787346133072763,0.0719312348679935
2016-04-18,0.07170474310503114,0.1057191348740486
2016-04-25,0.11528997188001636,0.08106928903857985
2016-05-02,0.09806678150424944,0.07226577620926014
2016-05-09,0.10369067766604553,0.11120701983043235
2016-05-16,0.10650262574694361,0.09925051698643189
2016-05-23,0.06994726717420352,0.10322812472999893
2016-05-30,0.07609841617156751,0.10618031914930487
2016-06-06,0.13866432801367992,0.07309110693994167
2016-06-13,0.18049208085783755,0.07550516250579098
2016-06-20,0.29209138345207475,0.132861169295587
2016-06-27,0.0989455194696632,0.17659984953250846
2016-07-04,0.07135324121465256,0.282721957162075
2016-07-11,0.062038659006544566,0.1166496477663313
2016-07-18,0.05061511573776303,0.07538783220808032
2016-07-25,0.04797890184152162,0.06289091016696297
2016-08-01,0.039543057598827425,0.0512519848841643
2016-08-08,0.0423550056797255,0.04771887851864498
2016-08-15,0.03866431963341363,0.03967510384863571
2016-08-22,0.07926184938231151,0.04146403490786463
2016-08-29,0.04991211195700587,0.03826756249619345
2016-09-05,0.14692442131118486,0.07502362171604016
2016-09-12,0.10949032477303097,0.05178418171871951
2016-09-19,0.05536027393414536,0.13810720996763637
2016-09-26,0.07293496620029088,0.11228319162892325
2016-10-03,0.07627415035622417,0.06036379669676492
2016-10-10,0.12267136073317272,0.07138537301177142
2016-10-17,0.07381370416570468,0.07550054968760447
2016-10-24,0.1239015838284325,0.11825921273834572
2016-10-31,0.23497363358710174,0.07778997574496721
2016-11-07,0.08840069740576284,0.11960394015574483
2016-11-14,0.0652021089778212,0.22505842080407445
2016-11-21,0.056239011899559155,0.10144239002830324
2016-11-28,0.08752195944034905,0.06830032661599428
2016-12-05,0.04586994078084808,0.056910026452448886
2016-12-12,0.05377854894850703,0.08436902678195762
2016-12-19,0.04042177880370859,0.04899801608878265
2016-12-26,0.08611598539990001,0.05279582335906027
2017-01-02,0.03831281774303505,0.04096864912400233
2017-01-09,0.03673109275739672,0.08154279221517438
2017-01-16,0.04217925473453621,0.04182491138118896
2017-01-23,0.02530754948861519,0.036537455332148666
2017-01-30,0.032161685506203685,0.04099995676376417
2017-02-06,0.030052724445530143,0.02602798185255195
2017-02-13,0.041300516769122414,0.030836997542409678
2017-02-20,0.04094903163927646,0.02937687530440744
