Date,processed_price,,,,,
2/13/2017,0.285254388,0.256278408,0.260785793,0.260785793,0.282678669,0.27430795
2/20/2017,0.278815336,0.285254388,0.256278408,0.260785793,0.260785793,0.282678669
2/27/2017,0.32002586,0.278815336,0.285254388,0.256278408,0.260785793,0.260785793
3/6/2017,0.250482917,0.32002586,0.278815336,0.285254388,0.256278408,0.260785793
3/13/2017,0.210560498,0.250482917,0.32002586,0.278815336,0.285254388,0.256278408
3/20/2017,0.24855125,0.210560498,0.250482917,0.32002586,0.278815336,0.285254388
3/27/2017,0.278815336,0.24855125,0.210560498,0.250482917,0.32002586,0.278815336
4/3/2017,0.287186055,0.278815336,0.24855125,0.210560498,0.250482917,0.32002586
4/10/2017,0.283966775,0.287186055,0.278815336,0.24855125,0.210560498,0.250482917
4/17/2017,0.337411351,0.283966775,0.287186055,0.278815336,0.24855125,0.210560498
4/24/2017,0.341918736,0.337411351,0.283966775,0.287186055,0.278815336,0.24855125
5/1/2017,0.336123737,0.341918736,0.337411351,0.283966775,0.287186055,0.278815336
5/8/2017,0.300708212,0.336123737,0.341918736,0.337411351,0.283966775,0.287186055
5/15/2017,0.314874422,0.300708212,0.336123737,0.341918736,0.337411351,0.283966775
5/22/2017,0.353509227,0.314874422,0.300708212,0.336123737,0.341918736,0.337411351
5/29/2017,0.34835828,0.353509227,0.314874422,0.300708212,0.336123737,0.341918736
6/5/2017,0.374114489,0.34835828,0.353509227,0.314874422,0.300708212,0.336123737
6/12/2017,0.356084946,0.374114489,0.34835828,0.353509227,0.314874422,0.300708212
6/19/2017,0.380554033,0.356084946,0.374114489,0.34835828,0.353509227,0.314874422
6/26/2017,0.387637138,0.380554033,0.356084946,0.374114489,0.34835828,0.353509227
7/3/2017,0.352865666,0.387637138,0.380554033,0.356084946,0.374114489,0.34835828
7/10/2017,0.313586808,0.352865666,0.387637138,0.380554033,0.356084946,0.374114489
7/17/2017,0.343850894,0.313586808,0.352865666,0.387637138,0.380554033,0.356084946
7/24/2017,0.379265927,0.343850894,0.313586808,0.352865666,0.387637138,0.380554033
7/31/2017,0.365099718,0.379265927,0.343850894,0.313586808,0.352865666,0.387637138
8/7/2017,0.363812104,0.365099718,0.379265927,0.343850894,0.313586808,0.352865666
8/14/2017,0.376046647,0.363812104,0.365099718,0.379265927,0.343850894,0.313586808
8/21/2017,0.381197594,0.376046647,0.363812104,0.365099718,0.379265927,0.343850894
8/28/2017,0.392144523,0.381197594,0.376046647,0.363812104,0.365099718,0.379265927
9/4/2017,0.382485699,0.392144523,0.381197594,0.376046647,0.363812104,0.365099718
9/11/2017,0.412749785,0.382485699,0.392144523,0.381197594,0.376046647,0.363812104
9/18/2017,0.378622366,0.412749785,0.382485699,0.392144523,0.381197594,0.376046647
9/25/2017,0.369607103,0.378622366,0.412749785,0.382485699,0.392144523,0.381197594
10/2/2017,0.358016613,0.369607103,0.378622366,0.412749785,0.382485699,0.392144523
10/9/2017,0.338055403,0.358016613,0.369607103,0.378622366,0.412749785,0.382485699
10/16/2017,0.375402594,0.338055403,0.358016613,0.369607103,0.378622366,0.412749785
10/23/2017,0.339343508,0.375402594,0.338055403,0.358016613,0.369607103,0.378622366
10/30/2017,0.335479684,0.339343508,0.375402594,0.338055403,0.358016613,0.369607103
11/6/2017,0.349001841,0.335479684,0.339343508,0.375402594,0.338055403,0.358016613
11/13/2017,0.319381808,0.349001841,0.335479684,0.339343508,0.375402594,0.338055403
11/20/2017,0.33998707,0.319381808,0.349001841,0.335479684,0.339343508,0.375402594
11/27/2017,0.35415328,0.33998707,0.319381808,0.349001841,0.335479684,0.339343508
12/4/2017,0.330328737,0.35415328,0.33998707,0.319381808,0.349001841,0.335479684
12/11/2017,0.332260404,0.330328737,0.35415328,0.33998707,0.319381808,0.349001841
12/18/2017,0.350289946,0.332260404,0.330328737,0.35415328,0.33998707,0.319381808
12/25/2017,0.311655142,0.350289946,0.332260404,0.330328737,0.35415328,0.33998707
1/1/2018,0.341275175,0.311655142,0.350289946,0.332260404,0.330328737,0.35415328
1/8/2018,0.32260158,0.341275175,0.311655142,0.350289946,0.332260404,0.330328737
1/15/2018,0.303283931,0.32260158,0.341275175,0.311655142,0.350289946,0.332260404
1/22/2018,0.267224846,0.303283931,0.32260158,0.341275175,0.311655142,0.350289946
1/29/2018,0.279459389,0.267224846,0.303283931,0.32260158,0.341275175,0.311655142
2/5/2018,0.204120954,0.279459389,0.267224846,0.303283931,0.32260158,0.341275175
2/12/2018,0.175789026,0.204120954,0.279459389,0.267224846,0.303283931,0.32260158
2/19/2018,0.178364745,0.175789026,0.204120954,0.279459389,0.267224846,0.303283931
2/26/2018,0.167417816,0.178364745,0.175789026,0.204120954,0.279459389,0.267224846
3/5/2018,0.156471378,0.167417816,0.178364745,0.175789026,0.204120954,0.279459389
3/12/2018,0.150676378,0.156471378,0.167417816,0.178364745,0.175789026,0.204120954
3/19/2018,0.171925201,0.150676378,0.156471378,0.167417816,0.178364745,0.175789026
3/26/2018,0.166130202,0.171925201,0.150676378,0.156471378,0.167417816,0.178364745
4/2/2018,0.207340726,0.166130202,0.171925201,0.150676378,0.156471378,0.167417816
4/9/2018,0.18544785,0.207340726,0.166130202,0.171925201,0.150676378,0.156471378
4/16/2018,0.178364745,0.18544785,0.207340726,0.166130202,0.171925201,0.150676378
4/23/2018,0.126851344,0.178364745,0.18544785,0.207340726,0.166130202,0.171925201
4/30/2018,0.12556373,0.126851344,0.178364745,0.18544785,0.207340726,0.166130202
5/7/2018,0.117836573,0.12556373,0.126851344,0.178364745,0.18544785,0.207340726
5/14/2018,0.117836573,0.117836573,0.12556373,0.126851344,0.178364745,0.18544785
5/21/2018,0.081777487,0.117836573,0.117836573,0.12556373,0.126851344,0.178364745
5/28/2018,0.134578502,0.081777487,0.117836573,0.117836573,0.12556373,0.126851344
6/4/2018,0.132002783,0.134578502,0.081777487,0.117836573,0.117836573,0.12556373
6/11/2018,0.110753468,0.132002783,0.134578502,0.081777487,0.117836573,0.117836573
6/18/2018,0.119124187,0.110753468,0.132002783,0.134578502,0.081777487,0.117836573
6/25/2018,0.122988011,0.119124187,0.110753468,0.132002783,0.134578502,0.081777487
7/2/2018,0.147456606,0.122988011,0.119124187,0.110753468,0.132002783,0.134578502
7/9/2018,0.153895659,0.147456606,0.122988011,0.119124187,0.110753468,0.132002783
7/16/2018,0.15969115,0.153895659,0.147456606,0.122988011,0.119124187,0.110753468
7/23/2018,0.144236835,0.15969115,0.153895659,0.147456606,0.122988011,0.119124187
7/30/2018,0.132002783,0.144236835,0.15969115,0.153895659,0.147456606,0.122988011
8/6/2018,0.124919678,0.132002783,0.144236835,0.15969115,0.153895659,0.147456606
8/13/2018,0.141661607,0.124919678,0.132002783,0.144236835,0.15969115,0.153895659
8/20/2018,0.156471378,0.141661607,0.124919678,0.132002783,0.144236835,0.15969115
8/27/2018,0.173857359,0.156471378,0.141661607,0.124919678,0.132002783,0.144236835
9/3/2018,0.153252097,0.173857359,0.156471378,0.141661607,0.124919678,0.132002783
9/10/2018,0.114616801,0.153252097,0.173857359,0.156471378,0.141661607,0.124919678
9/17/2018,0.10560203,0.114616801,0.153252097,0.173857359,0.156471378,0.141661607
9/24/2018,0.092079872,0.10560203,0.114616801,0.153252097,0.173857359,0.156471378
10/1/2018,0.095943205,0.092079872,0.10560203,0.114616801,0.153252097,0.173857359
10/8/2018,0.019317648,0.095943205,0.092079872,0.10560203,0.114616801,0.153252097
10/15/2018,0.046361962,0.019317648,0.095943205,0.092079872,0.10560203,0.114616801
10/22/2018,0.021893367,0.046361962,0.019317648,0.095943205,0.092079872,0.10560203
10/29/2018,0.056020787,0.021893367,0.046361962,0.019317648,0.095943205,0.092079872
11/5/2018,0,0.056020787,0.021893367,0.046361962,0.019317648,0.095943205
