Date,processed_price,,,,,
8/3/2020,0.289032193,0.283870908,0.2529032,0.2529032,0.227096776,0.174193576
8/10/2020,0.318709673,0.289032193,0.283870908,0.2529032,0.2529032,0.227096776
8/17/2020,0.32774189,0.318709673,0.289032193,0.283870908,0.2529032,0.2529032
8/24/2020,0.335483879,0.32774189,0.318709673,0.289032193,0.283870908,0.2529032
8/31/2020,0.367741939,0.335483879,0.32774189,0.318709673,0.289032193,0.283870908
9/7/2020,0.31483874,0.367741939,0.335483879,0.32774189,0.318709673,0.289032193
9/14/2020,0.283870908,0.31483874,0.367741939,0.335483879,0.32774189,0.318709673
9/21/2020,0.352258085,0.283870908,0.31483874,0.367741939,0.335483879,0.32774189
9/28/2020,0.290322545,0.352258085,0.283870908,0.31483874,0.367741939,0.335483879
10/5/2020,0.263225769,0.290322545,0.352258085,0.283870908,0.31483874,0.367741939
10/12/2020,0.340645164,0.263225769,0.290322545,0.352258085,0.283870908,0.31483874
10/19/2020,0.331612946,0.340645164,0.263225769,0.290322545,0.352258085,0.283870908
10/26/2020,0.330322594,0.331612946,0.340645164,0.263225769,0.290322545,0.352258085
11/2/2020,0.251612848,0.330322594,0.331612946,0.340645164,0.263225769,0.290322545
11/9/2020,0.310967684,0.251612848,0.330322594,0.331612946,0.340645164,0.263225769
11/16/2020,0.341935516,0.310967684,0.251612848,0.330322594,0.331612946,0.340645164
11/23/2020,0.374193576,0.341935516,0.310967684,0.251612848,0.330322594,0.331612946
11/30/2020,0.428387128,0.374193576,0.341935516,0.310967684,0.251612848,0.330322594
12/7/2020,0.430967709,0.428387128,0.374193576,0.341935516,0.310967684,0.251612848
12/14/2020,0.456774132,0.430967709,0.428387128,0.374193576,0.341935516,0.310967684
12/21/2020,0.514838617,0.456774132,0.430967709,0.428387128,0.374193576,0.341935516
12/28/2020,0.503225818,0.514838617,0.456774132,0.430967709,0.428387128,0.374193576
1/4/2021,0.516128969,0.503225818,0.514838617,0.456774132,0.430967709,0.428387128
1/11/2021,0.585806375,0.516128969,0.503225818,0.514838617,0.456774132,0.430967709
1/18/2021,0.593548363,0.585806375,0.516128969,0.503225818,0.514838617,0.456774132
1/25/2021,0.566451587,0.593548363,0.585806375,0.516128969,0.503225818,0.514838617
2/1/2021,0.579354738,0.566451587,0.593548363,0.585806375,0.516128969,0.503225818
2/8/2021,0.667096702,0.579354738,0.566451587,0.593548363,0.585806375,0.516128969
2/15/2021,0.725161186,0.667096702,0.579354738,0.566451587,0.593548363,0.585806375
2/22/2021,0.750967733,0.725161186,0.667096702,0.579354738,0.566451587,0.593548363
3/1/2021,0.778064386,0.750967733,0.725161186,0.667096702,0.579354738,0.566451587
3/8/2021,0.860645188,0.778064386,0.750967733,0.725161186,0.667096702,0.579354738
3/15/2021,0.867096702,0.860645188,0.778064386,0.750967733,0.725161186,0.667096702
3/22/2021,0.790967659,0.867096702,0.860645188,0.778064386,0.750967733,0.725161186
