Date,Residual_y,Residual_x
2016-12-19,2.5489355594789345,-1.0392805889765953
2016-12-26,2.4264110038814835,2.5489355594789345
2017-01-02,2.1142041757414347,2.4264110038814835
2017-01-09,1.0830288268860926,2.1142041757414347
2017-01-16,1.753452055945587,1.0830288268860926
2017-01-23,1.8593157767814148,1.753452055945587
2017-01-30,1.5852810259154921,1.8593157767814148
2017-02-06,2.761130258303865,1.5852810259154921
2017-02-13,3.0878452921813704,2.761130258303865
2017-02-20,1.036102570432476,3.0878452921813704
2017-02-27,2.7302991195225417,1.036102570432476
2017-03-06,3.4250036628197194,2.7302991195225417
2017-03-13,4.155301897440182,3.4250036628197194
2017-03-20,3.490923160896756,4.155301897440182
2017-03-27,0.35064538242089327,3.490923160896756
2017-04-03,-2.0097852276297914,0.35064538242089327
2017-04-10,-1.1608103779526857,-2.0097852276297914
2017-04-17,-1.63370972057686,-1.1608103779526857
2017-04-24,-3.0245986988382185,-1.63370972057686
2017-05-01,1.0588747695382352,-3.0245986988382185
2017-05-08,2.730909466654751,1.0588747695382352
2017-05-15,3.438410651058234,2.730909466654751
2017-05-22,2.8810776998056298,3.438410651058234
2017-05-29,2.400249334244293,2.8810776998056298
2017-06-05,1.5200155009437282,2.400249334244293
2017-06-12,2.7801132450658343,1.5200155009437282
2017-06-19,2.571389224082523,2.7801132450658343
2017-06-26,2.540416709202205,2.571389224082523
2017-07-03,2.2743090838306586,2.540416709202205
2017-07-10,-0.6282062963216788,2.2743090838306586
2017-07-17,-0.6471815606431619,-0.6282062963216788
2017-07-24,0.9172623275503042,-0.6471815606431619
2017-07-31,1.6403360933512374,0.9172623275503042
2017-08-07,1.5495015383793884,1.6403360933512374
2017-08-14,0.037456646695744666,1.5495015383793884
2017-08-21,-1.7320905216369766,0.037456646695744666
2017-08-28,-2.6263078095330172,-1.7320905216369766
2017-09-04,-1.6005345262262978,-2.6263078095330172
2017-09-11,0.25524067873891454,-1.6005345262262978
2017-09-18,-0.6521136061095092,0.25524067873891454
2017-09-25,1.2768687012059274,-0.6521136061095092
2017-10-02,1.1491124846726706,1.2768687012059274
2017-10-09,2.2028840906428115,1.1491124846726706
2017-10-16,3.816765007394963,2.2028840906428115
2017-10-23,0.2214732340636374,3.816765007394963
2017-10-30,1.2016083574106915,0.2214732340636374
2017-11-06,1.433550420311235,1.2016083574106915
2017-11-13,1.5837697141438127,1.433550420311235
2017-11-20,1.2950231460556267,1.5837697141438127
2017-11-27,0.13382176301084314,1.2950231460556267
2017-12-04,1.5800145462235378,0.13382176301084314
2017-12-11,3.5656521868661457,1.5800145462235378
2017-12-18,4.120115023703363,3.5656521868661457
2017-12-25,5.21331489813744,4.120115023703363
2018-01-01,-0.16899668949591273,5.21331489813744
2018-01-08,-0.6245529816837347,-0.16899668949591273
2018-01-15,2.10138943423226,-0.6245529816837347
2018-01-22,4.314968556637211,2.10138943423226
2018-01-29,5.355639997791172,4.314968556637211
2018-02-05,2.623058897709427,5.355639997791172
2018-02-12,-2.6824779776268883,2.623058897709427
2018-02-19,-9.879729919464438,-2.6824779776268883
2018-02-26,-4.9678351062573824,-9.879729919464438
2018-03-05,-4.186937906330883,-4.9678351062573824
2018-03-12,-2.434365590095041,-4.186937906330883
2018-03-19,2.1779893762065115,-2.434365590095041
2018-03-26,0.8813085974236117,2.1779893762065115
2018-04-02,-7.2930391857733525,0.8813085974236117
2018-04-09,-5.320561354461461,-7.2930391857733525
2018-04-16,-1.5399521522139992,-5.320561354461461
2018-04-23,1.010517805876276,-1.5399521522139992
2018-04-30,2.1118030088088915,1.010517805876276
2018-05-07,2.099129775430214,2.1118030088088915
2018-05-14,1.9925341760060746,2.099129775430214
2018-05-21,3.32389605156618,1.9925341760060746
2018-05-28,3.253463134020251,3.32389605156618
2018-06-04,3.7101622716209874,3.253463134020251
2018-06-11,4.669499135384086,3.7101622716209874
2018-06-18,7.083219800307148,4.669499135384086
2018-06-25,0.4584781210882909,7.083219800307148
2018-07-02,-1.029312399658238,0.4584781210882909
2018-07-09,-2.933596465808506,-1.029312399658238
2018-07-16,-0.729003330171679,-2.933596465808506
2018-07-23,1.2920971334718558,-0.729003330171679
2018-07-30,0.3863566626595514,1.2920971334718558
2018-08-06,0.9000662526858036,0.3863566626595514
2018-08-13,2.0531781420446578,0.9000662526858036
2018-08-20,2.233686429728408,2.0531781420446578
2018-08-27,3.2437979342610106,2.233686429728408
2018-09-03,1.5951309505160225,3.2437979342610106
2018-09-10,3.1123354815869106,1.5951309505160225
2018-09-17,1.9067679931361567,3.1123354815869106
2018-09-24,3.551496720074624,1.9067679931361567
2018-10-01,4.589553242639909,3.551496720074624
2018-10-08,-1.2200844613770983,4.589553242639909
2018-10-15,-3.056428438350764,-1.2200844613770983
2018-10-22,-8.930754924089968,-3.056428438350764
2018-10-29,-9.153789304535337,-8.930754924089968
2018-11-05,-14.292360880221963,-9.153789304535337
2018-11-12,3.135309170464126,-14.292360880221963
2018-11-19,5.659075676808584,3.135309170464126
2018-11-26,3.7110357923436936,5.659075676808584
2018-12-03,-1.1991124953221117,3.7110357923436936
2018-12-10,4.257749597163695,-1.1991124953221117
2018-12-17,-5.947293540121052,4.257749597163695
2018-12-24,-8.154720022870748,-5.947293540121052
2018-12-31,-17.551418611319548,-8.154720022870748
2019-01-07,-15.508526205012515,-17.551418611319548
2019-01-14,-13.237965343461468,-15.508526205012515
2019-01-21,3.8431583538379073,-13.237965343461468
2019-01-28,7.645892738631147,3.8431583538379073
2019-02-04,7.680793872971492,7.645892738631147
