Date,Residual_y,Residual_x
2016-12-19,-0.370091448264688,-0.18708553804800943
2016-12-26,-0.9097666185585638,-0.370091448264688
2017-01-02,-0.8481807151184455,-0.9097666185585638
2017-01-09,-0.3052386180265927,-0.8481807151184455
2017-01-16,0.2880875753145631,-0.3052386180265927
2017-01-23,0.4475613095450939,0.2880875753145631
2017-01-30,0.19343232872533633,0.4475613095450939
2017-02-06,0.14807017789418353,0.19343232872533633
2017-02-13,0.08179128938671454,0.14807017789418353
2017-02-20,0.3621936334761955,0.08179128938671454
2017-02-27,0.34372953963723774,0.3621936334761955
2017-03-06,0.872382671972332,0.34372953963723774
2017-03-13,0.06908123611202655,0.872382671972332
2017-03-20,-0.5896304836911526,0.06908123611202655
2017-03-27,0.37280751882380514,-0.5896304836911526
2017-04-03,0.830005269442907,0.37280751882380514
2017-04-10,1.019665254979742,0.830005269442907
2017-04-17,1.0119649086617244,1.019665254979742
2017-04-24,1.7004575679815872,1.0119649086617244
2017-05-01,0.18107800758500048,1.7004575679815872
2017-05-08,0.13859816982382256,0.18107800758500048
2017-05-15,-0.3261311317933888,0.13859816982382256
2017-05-22,-0.2262268940705212,-0.3261311317933888
2017-05-29,0.2903074408895634,-0.2262268940705212
2017-06-05,0.025712771663819467,0.2903074408895634
2017-06-12,0.36276587231267854,0.025712771663819467
2017-06-19,0.19020313310136316,0.36276587231267854
2017-06-26,0.4752496653485423,0.19020313310136316
2017-07-03,0.6175599404965624,0.4752496653485423
2017-07-10,-0.4234306872167508,0.6175599404965624
2017-07-17,-1.0060281424026982,-0.4234306872167508
2017-07-24,-0.7193706599421859,-1.0060281424026982
2017-07-31,-0.21106186732609444,-0.7193706599421859
2017-08-07,-0.30318714399754754,-0.21106186732609444
2017-08-14,-0.03306503956491724,-0.30318714399754754
2017-08-21,0.11895736822364711,-0.03306503956491724
2017-08-28,0.21258231123495364,0.11895736822364711
2017-09-04,0.37059831323634285,0.21258231123495364
2017-09-11,0.27412731912205857,0.37059831323634285
2017-09-18,0.3734313001455831,0.27412731912205857
2017-09-25,-0.000430681571600644,0.3734313001455831
2017-10-02,-0.18353501814641504,-0.000430681571600644
2017-10-09,-0.3658302818986954,-0.18353501814641504
2017-10-16,-0.6560310829559484,-0.3658302818986954
2017-10-23,0.4302797580594131,-0.6560310829559484
2017-10-30,0.04163113694318099,0.4302797580594131
2017-11-06,-0.07761741406889655,0.04163113694318099
2017-11-13,0.07564182496669503,-0.07761741406889655
2017-11-20,-0.27933925856292774,0.07564182496669503
2017-11-27,0.2026101893188894,-0.27933925856292774
2017-12-04,0.4216348616564005,0.2026101893188894
2017-12-11,0.1532016355106407,0.4216348616564005
2017-12-18,0.1302202874131666,0.1532016355106407
2017-12-25,0.35884499234396117,0.1302202874131666
2018-01-01,-0.4578917535394993,0.35884499234396117
2018-01-08,-0.15728772699262095,-0.4578917535394993
2018-01-15,-0.34467013060383067,-0.15728772699262095
2018-01-22,-0.6274718436662141,-0.34467013060383067
2018-01-29,-1.143405865855513,-0.6274718436662141
2018-02-05,0.06583005164394251,-1.143405865855513
2018-02-12,-0.8948942312666048,0.06583005164394251
2018-02-19,-1.4320949607831892,-0.8948942312666048
2018-02-26,-1.494737956997085,-1.4320949607831892
2018-03-05,-1.6472236659199666,-1.494737956997085
2018-03-12,-0.16851633697480395,-1.6472236659199666
2018-03-19,-0.2733989409867661,-0.16851633697480395
2018-03-26,-0.017838902328293216,-0.2733989409867661
2018-04-02,-0.04702366009954062,-0.017838902328293216
2018-04-09,0.4797158283341787,-0.04702366009954062
2018-04-16,-0.18857185906395557,0.4797158283341787
2018-04-23,-0.31366135654934624,-0.18857185906395557
2018-04-30,-1.0009292933604854,-0.31366135654934624
2018-05-07,-1.1402275969483924,-1.0009292933604854
2018-05-14,-1.2648352263598213,-1.1402275969483924
2018-05-21,-0.022242524492256166,-1.2648352263598213
2018-05-28,-0.49166660053438704,-0.022242524492256166
2018-06-04,0.10610099589653998,-0.49166660053438704
2018-06-11,0.17955520830261662,0.10610099589653998
2018-06-18,-0.08162115538917192,0.17955520830261662
2018-06-25,0.061429844993838856,-0.08162115538917192
2018-07-02,0.1222696799698042,0.061429844993838856
2018-07-09,0.4489723477126688,0.1222696799698042
2018-07-16,0.5904047776387387,0.4489723477126688
2018-07-23,0.6904592319590535,0.5904047776387387
2018-07-30,-0.18162585399169018,0.6904592319590535
2018-08-06,-0.37196435287670226,-0.18162585399169018
2018-08-13,-0.4973691964582798,-0.37196435287670226
2018-08-20,-0.3036477683275933,-0.4973691964582798
2018-08-27,-0.07790259931363153,-0.3036477683275933
2018-09-03,0.2647153682570291,-0.07790259931363153
2018-09-10,0.04599270338391648,0.2647153682570291
2018-09-17,-0.4917571218865504,0.04599270338391648
2018-09-24,-0.7041091795926633,-0.4917571218865504
2018-10-01,-0.9165592939855713,-0.7041091795926633
2018-10-08,0.011945783209412753,-0.9165592939855713
2018-10-15,-0.9750111587393491,0.011945783209412753
2018-10-22,-0.8020931383577903,-0.9750111587393491
2018-10-29,-1.0870699114053934,-0.8020931383577903
2018-11-05,-0.6974187521336717,-1.0870699114053934
2018-11-12,-0.6535681925912229,-0.6974187521336717
2018-11-19,-0.6788011176839461,-0.6535681925912229
2018-11-26,-0.2510926959918436,-0.6788011176839461
2018-12-03,-0.183060014052856,-0.2510926959918436
2018-12-10,0.020249650580069556,-0.183060014052856
2018-12-17,0.5349985969792215,0.020249650580069556
2018-12-24,0.6969849822894929,0.5349985969792215
2018-12-31,0.9170717715383461,0.6969849822894929
