Date,y_true,y_pred
11/4/2019,12.3000002,16.33510499
11/11/2019,12.0699997,16.3274516
11/18/2019,12.0500002,16.32036118
11/25/2019,12.34000016,16.31571051
12/2/2019,12.61999988,15.04651264
12/9/2019,13.61999987,15.38381698
12/16/2019,12.63000012,16.60015452
12/23/2019,12.51000023,14.91635673
12/30/2019,13.4300003,15.23455542
1/6/2020,14.02000044,16.9004498
1/13/2020,12.56000043,16.90817181
1/20/2020,12.10000039,16.23761031
1/27/2020,14.5600004,16.50856635
2/3/2020,18.84000017,17.44537649
2/10/2020,15.47000028,17.1989373
2/17/2020,13.68000029,16.59437314
2/24/2020,17.07999991,17.17330669
3/2/2020,40.1100006,17.72872433
3/9/2020,41.93999862,23.20912777
3/16/2020,57.83000185,30.24885382
3/23/2020,66.04000092,25.30517562
3/30/2020,65.54000092,24.61373035
4/6/2020,46.79999922,24.59754645
4/13/2020,41.66999816,24.59623934
4/20/2020,38.1500015,22.9357285
4/27/2020,35.9300003,19.02420607
5/4/2020,37.18999863,20.12195497
5/11/2020,27.97999953,27.4129133
5/18/2020,31.88999937,23.21810278
5/25/2020,28.15999984,29.56737839
6/1/2020,27.51000023,28.29321651
6/8/2020,24.52000045,27.18593834
6/15/2020,36.09000014,25.40053707
6/22/2020,35.11999892,34.10509341
6/29/2020,34.72999954,36.11216605
7/6/2020,27.68000031,34.6073904
7/13/2020,27.29000093,28.93005861
7/20/2020,25.68000028,26.55873994
7/27/2020,25.84000012,26.01742923
8/3/2020,24.45999906,25.82902565
8/10/2020,22.2099991,25.50927502
8/17/2020,22.04999925,23.44945266
8/24/2020,22.54000089,23.19911371
8/31/2020,22.95999908,23.82076613
9/7/2020,30.75000001,23.65550645
9/14/2020,26.87000086,30.76776499
9/21/2020,25.82999995,29.05280511
9/28/2020,26.37999917,25.15373377
10/5/2020,27.62999915,29.63490259
10/12/2020,24.99999998,28.06727861
10/19/2020,27.40999985,26.48739815
10/26/2020,27.54999923,27.92223055
11/2/2020,38.02000048,28.57682273
11/9/2020,24.8600006,36.68029269
11/16/2020,23.1000004,29.15139882
11/23/2020,23.70000078,23.26953367
11/30/2020,20.84000014,25.86452926
12/7/2020,20.79000092,22.34520476
12/14/2020,23.30999947,22.40736693
12/21/2020,21.56999967,24.88839894
12/28/2020,21.53000067,23.82090076
1/4/2021,22.75000002,23.45650673
1/11/2021,21.55999949,24.7587087
1/18/2021,24.34000015,23.6995243
1/25/2021,21.90999987,25.68174603
2/1/2021,33.09000013,24.57856933
2/8/2021,20.87000084,32.3453649
2/15/2021,19.96999931,25.66564948
2/22/2021,22.04999925,20.73522642
