Date,y_true,y_pred
1/16/2017,15.89000034,15.75216515
1/23/2017,15.86999989,15.79732252
1/30/2017,15.75,15.8122141
2/6/2017,15.90999985,15.76071875
2/13/2017,16.04999924,15.82616712
2/20/2017,15.77999973,15.93801739
2/27/2017,15.69999981,15.822127
3/6/2017,15.61999988,15.73215632
3/13/2017,14.90999985,15.66777481
3/20/2017,14.98999977,15.23730632
3/27/2017,14.90999985,15.10555645
4/3/2017,15.21000004,15.00608752
4/10/2017,15.40999985,15.08663745
4/17/2017,15.60999965,15.19893929
4/24/2017,14.97999954,15.36861894
5/1/2017,14.80000019,15.05189595
5/8/2017,14.46000004,14.92725388
5/15/2017,14.61999988,14.73592107
5/22/2017,15.0699997,14.7019913
5/29/2017,14.86999989,14.83688795
6/5/2017,14.42000007,14.78295413
6/12/2017,14.3199997,14.55792532
6/19/2017,14.11999988,14.48029197
6/26/2017,13.8199997,14.36334725
7/3/2017,14.44999981,14.12485369
7/10/2017,14.25,14.25124172
7/17/2017,14.52999974,14.21280286
7/24/2017,14.44999981,14.37714699
7/31/2017,14.94999981,14.37252845
8/7/2017,14.81999969,14.72599322
8/14/2017,14.77999973,14.68297505
8/21/2017,14.84000015,14.69652299
8/28/2017,14.78999996,14.74540151
9/4/2017,15.11999988,14.76434636
9/11/2017,15.11999988,14.89500695
9/18/2017,15.34000015,14.95622437
9/25/2017,15.42000008,15.08034486
10/2/2017,15.39999962,15.17627521
10/9/2017,15.22999954,15.22380993
10/16/2017,15.57999993,15.16749153
10/23/2017,15.60000038,15.32318081
10/30/2017,15.93000031,15.38195919
11/6/2017,16.21999931,15.5392339
11/13/2017,16.39999962,15.73376814
11/20/2017,16.31999969,15.90627249
11/27/2017,16.44000054,15.93917497
12/4/2017,16.29999923,16.03517996
12/11/2017,15.96000003,16.02470606
12/18/2017,15.84000015,15.87840692
12/25/2017,16.20000076,15.76987359
1/1/2018,16.61000061,15.81464089
1/8/2018,16.70999908,15.90491869
1/15/2018,16.96999932,16.0103607
1/22/2018,16.87999916,16.16694795
1/29/2018,17.25,16.27096448
2/5/2018,16.98999977,16.63723669
2/12/2018,16.12999916,16.66841031
2/19/2018,16.5699997,16.48115196
2/26/2018,16.86000061,16.38761691
3/5/2018,16.62999916,16.4169558
3/12/2018,16.67000007,16.39995926
3/19/2018,16.63999939,16.37776433
3/26/2018,16.95999909,16.40248854
4/2/2018,16.97999954,16.48244162
4/9/2018,16.72999954,16.53497685
4/16/2018,17.29999924,16.53198666
4/23/2018,17.46999932,16.64279172
4/30/2018,17.47999955,16.78734506
5/7/2018,17.69000053,16.89500591
5/14/2018,17.87000084,16.99897503
5/21/2018,18.14999962,17.25632207
5/28/2018,18.02000045,17.41186842
6/4/2018,17.90999985,17.49565099
6/11/2018,17.85000038,17.53202102
6/18/2018,17.27000046,17.52030828
6/25/2018,17.43000031,17.53847458
7/2/2018,17.6800003,17.41141576
7/9/2018,17.46999932,17.38202413
7/16/2018,17.03000068,17.31974633
7/23/2018,16.94000054,17.14724915
7/30/2018,17.25,17.05280534
8/6/2018,17.15999984,17.04041955
8/13/2018,17.04000091,16.97422673
8/20/2018,16.80999946,16.90148312
8/27/2018,17.20999908,16.83410183
9/3/2018,17.37999916,16.89652127
9/10/2018,17.14999961,16.95307412
9/17/2018,17.20000076,16.95143877
9/24/2018,17.48999977,16.96808415
10/1/2018,17.96999932,17.09405714
10/8/2018,18.29999924,17.40109322
10/15/2018,17.88999939,17.6043938
10/22/2018,17.75,17.67401705
10/29/2018,17.45999909,17.72500847
11/5/2018,16.79999924,17.68495309
11/12/2018,16.39999962,17.26524988
11/19/2018,16.12000084,16.85135167
11/26/2018,15.30000019,16.52723335
12/3/2018,15.28999996,16.01108198
12/10/2018,15.69999981,15.66077288
12/17/2018,15.44999981,15.50617485
12/24/2018,14.73999977,15.48866255
12/31/2018,14.44999981,15.14093025
1/7/2019,14.85000038,14.78814481
1/14/2019,15.31999969,14.82012713
1/21/2019,15.56000042,15.13133728
1/28/2019,15.55000019,15.44145433
2/4/2019,15.65999985,15.56064325
2/11/2019,15.48999977,15.63115254
2/18/2019,15.90999985,15.5538746
2/25/2019,16.09000016,15.73902857
3/4/2019,15.77999973,15.91396595
3/11/2019,15.77000046,15.85331358
3/18/2019,15.92000008,15.79775937
3/25/2019,15.93999958,15.81926607
4/1/2019,15.89999962,15.86311371
4/8/2019,16.17000007,15.87560577
4/15/2019,16.30999946,16.01011002
4/22/2019,16.20999909,16.14313198
4/29/2019,16.03000069,16.16377999
5/6/2019,15.86999989,16.06320942
5/13/2019,15.68999958,15.91207088
5/20/2019,15.89999962,15.74839213
5/27/2019,15.63000011,15.79432712
6/3/2019,15.13000011,15.68523638
6/10/2019,15.17000008,15.39211917
6/17/2019,15.27000045,15.25678758
6/24/2019,15.69999981,15.24732443
7/1/2019,15.72999954,15.51050359
7/8/2019,15.64000034,15.65812799
7/15/2019,16.05999947,15.66353819
7/22/2019,15.56000042,15.82355607
7/29/2019,15.5,15.65139834
8/5/2019,15.14000034,15.54491229
8/12/2019,14.94999981,15.3226485
8/19/2019,14.82999992,15.1214399
8/26/2019,14.81000042,14.98230154
9/2/2019,14.82999992,14.92559201
9/9/2019,15.11999988,14.92988842
9/16/2019,15.10999965,15.08561052
9/23/2019,15.47999954,15.15582808
9/30/2019,15.18999958,15.37898418
10/7/2019,15,15.31520544
10/14/2019,15.28999996,15.18860301
10/21/2019,15.25,15.24880396
10/28/2019,15.60999965,15.26506534
11/4/2019,15.60999965,15.48873602
