Date,Residual_y,Residual_x
2016-12-19,-1.6509123116959348,-0.23558161624993978
2016-12-26,0.16029261036899456,-1.6509123116959348
2017-01-02,-2.5597076566598123,0.16029261036899456
2017-01-09,-2.6497078092477047,-2.5597076566598123
2017-01-16,-0.04033207545418804,-2.6497078092477047
2017-01-23,-2.024157832679043,-0.04033207545418804
2017-01-30,-1.9144328232923158,-2.024157832679043
2017-02-06,-2.034432708851396,-1.9144328232923158
2017-02-13,-1.3944333192029603,-2.034432708851396
2017-02-20,-0.21160111754933197,-1.3944333192029603
2017-02-27,-0.8835424865817831,-0.21160111754933197
2017-03-06,-0.21382486243906662,-0.8835424865817831
2017-03-13,-0.5938249768799846,-0.21382486243906662
2017-03-20,1.0861753282957967,-0.5938249768799846
2017-03-27,-0.12419902839284447,1.0861753282957967
2017-04-03,0.7100821042294907,-0.12419902839284447
2017-04-10,4.129874083562017,0.7100821042294907
2017-04-17,2.799874159855962,4.129874083562017
2017-04-24,-1.0101262597607352,2.799874159855962
2017-05-01,-1.084244507178596,-1.0101262597607352
2017-05-08,-1.6876070523696924,-1.084244507178596
2017-05-15,-0.3786717930069443,-1.6876070523696924
2017-05-22,-2.6086713352432724,-0.3786717930069443
2017-05-29,-2.6686717548599717,-2.6086713352432724
2017-06-05,-0.2470959177867158,-2.6686717548599717
2017-06-12,-0.9703293502935857,-0.2470959177867158
2017-06-19,-1.4103214382391993,-0.9703293502935857
2017-06-26,-0.2503215908270917,-1.4103214382391993
2017-07-03,-0.2403223156195704,-0.2503215908270917
2017-07-10,-2.0371940141270475,-0.2403223156195704
2017-07-17,-2.259065291384246,-2.0371940141270475
2017-07-24,-1.3815727488509921,-2.259065291384246
2017-07-31,-1.641572977732828,-1.3815727488509921
2017-08-07,3.8384275181778165,-1.641572977732828
2017-08-14,0.5984053960461484,3.8384275181778165
2017-08-21,-1.1559448249630329,0.5984053960461484
2017-08-28,-1.5645643009102148,-1.1559448249630329
2017-09-04,0.42543547020794925,-1.5645643009102148
2017-09-11,-1.5245643390571892,0.42543547020794925
2017-09-18,-1.0230703088384558,-1.5245643390571892
2017-09-25,-1.8631178349852124,-1.0230703088384558
2017-10-02,-1.822084944388541,-1.8631178349852124
2017-10-09,-1.8620849062415665,-1.822084944388541
2017-10-16,-1.502084295890004,-1.8620849062415665
2017-10-23,-1.0465004496397174,-1.502084295890004
2017-10-30,-2.0736082501952016,-1.0465004496397174
2017-11-06,0.014928744248109638,-2.0736082501952016
2017-11-13,0.15492908757086177,0.014928744248109638
2017-11-20,-1.6050711413109742,0.15492908757086177
2017-11-27,1.1907273987961986,-1.6050711413109742
2017-12-04,-1.244368971226118,1.1907273987961986
2017-12-11,-1.6458391940466228,-1.244368971226118
2017-12-18,-1.1658396518102947,-1.6458391940466228
2017-12-25,-0.025839308487539014,-1.1658396518102947
2018-01-01,-1.9424096935039348,-0.025839308487539014
2018-01-08,-0.9091989135366951,-1.9424096935039348
2018-01-15,0.25224959086480325,-0.9091989135366951
2018-01-22,0.06224905680718784,0.25224959086480325
2018-01-29,6.292248599043514,0.06224905680718784
2018-02-05,14.822061029169047,6.292248599043514
2018-02-12,7.672538643168441,14.822061029169047
2018-02-19,5.450747008805996,7.672538643168441
2018-02-26,8.550747390275722,5.450747008805996
2018-03-05,3.6007475810105856,8.550747390275722
2018-03-12,0.7325818905872712,3.6007475810105856
2018-03-19,8.131437267660438,0.7325818905872712
2018-03-26,3.4365844560122447,8.131437267660438
2018-04-02,4.95658491377592,3.4365844560122447
2018-04-09,0.8765849900698655,4.95658491377592
2018-04-16,0.1606725267102398,0.8765849900698655
2018-04-23,-3.411156376400161,0.1606725267102398
2018-04-30,-3.8062936957065716,-3.411156376400161
2018-05-07,-5.926294534939972,-3.8062936957065716
2018-05-14,-5.1562940771763,-5.926294534939972
2018-05-21,-1.3525661349907274,-5.1562940771763
2018-05-28,-1.023284291325023,-1.3525661349907274
2018-06-04,-2.290602561797053,-1.023284291325023
2018-06-11,-2.4906033247365045,-2.290602561797053
2018-06-18,-0.7006024092091607,-2.4906033247365045
2018-06-25,2.5526052845949234,-0.7006024092091607
2018-07-02,0.22743982920745331,2.5526052845949234
2018-07-09,-1.049035556273859,0.22743982920745331
2018-07-16,-0.3690362047723923,-1.049035556273859
2018-07-23,-0.19903612847844698,-0.3690362047723923
2018-07-30,-1.3949198534854386,-0.19903612847844698
2018-08-06,0.12225201469513713,-1.3949198534854386
2018-08-13,-0.3954872015631654,0.12225201469513713
2018-08-20,-1.0454877737677553,-0.3954872015631654
2018-08-27,-0.17548788820867323,-1.0454877737677553
2018-09-03,2.055126936375368,-0.17548788820867323
2018-09-10,-0.5787417290836938,2.055126936375368
2018-09-17,-0.9923954797494723,-0.5787417290836938
2018-09-24,-0.5523958993661697,-0.9923954797494723
2018-10-01,2.1476039098989688,-0.5523958993661697
2018-10-08,7.1017016820645065,2.1476039098989688
2018-10-15,6.498821308549298,7.1017016820645065
2018-10-22,10.659822844103138,6.498821308549298
2018-10-29,6.009823225572868,10.659822844103138
2018-11-05,3.859823607042591,6.009823225572868
2018-11-12,-0.3745885933420894,3.859823607042591
2018-11-19,2.746173485491461,-0.3745885933420894
2018-11-26,-0.6904052861066212,2.746173485491461
2018-12-03,4.469594561305488,-0.6904052861066212
2018-12-10,2.8695941798357616,4.469594561305488
2018-12-17,9.456641738228178,2.8695941798357616
2018-12-24,7.472310261182795,9.456641738228178
2018-12-31,0.5169987822105888,7.472310261182795
2019-01-07,-2.6729998444983956,0.5169987822105888
