Date,y_true,Arima,LSTM,ANN,SVR,RF,Arima + LSTM,Arima + ANN,Arima + SVR,Arima + RF
2018-04-02,133.8699951171875,143.3000030517578,136.84484527536847,136.8200958115055,137.30156410692115,136.43801193237306,139.56895232200623,136.29875659942627,139.67586294885285,144.19331151247025
2018-04-09,136.5800018310547,143.3000030517578,140.2059627798233,139.1149686331809,138.5402288243166,139.83248977661134,141.4572638273239,136.064603805542,137.07056545127557,144.1535768508911
2018-04-16,137.5,136.5800018310547,139.09313218668,138.87385435253628,137.8147916587273,138.72337016296387,136.7027012705803,139.38541889190674,131.26812458569657,137.0800018310547
2018-04-23,137.3300018310547,136.5800018310547,138.96557481881683,139.8385429293887,137.55518101012518,137.7001717376709,138.6498920917511,139.82929730415344,134.38226894186454,137.0800018310547
2018-04-30,137.1300048828125,136.5800018310547,139.79190625468405,140.39732022655093,138.30975105633505,138.9267395629883,136.77279311418533,138.31639969348907,138.51139955087086,137.0800018310547
2018-05-07,140.57000732421875,136.5800018310547,140.17770357447006,140.54587185855686,138.52850642327886,139.63365858459477,135.43105041980743,139.23701405525208,136.7241646112359,137.0800018310547
2018-05-14,140.1999969482422,136.5800018310547,138.81926343078345,139.8718630088664,138.96292200080916,141.84898931884766,135.86752063035965,139.8309347629547,138.28244464384153,137.0800018310547
2018-05-21,140.60000610351562,140.1999969482422,139.2903191691209,140.3899238037529,139.6451128865911,142.08389897155763,140.46230992674828,142.87342357635498,143.0740923608174,142.5744218826294
2018-05-28,141.5,140.1999969482422,139.70528050542185,140.71051481408566,140.2297119128531,141.75720933532713,139.19362545013428,138.65676057338715,142.0302095585422,141.71158576011658
2018-06-04,143.91000366210938,140.1999969482422,140.12283179559824,141.3601202143277,140.98720226254818,140.45692987060545,142.54291772842407,141.64584147930145,141.64005670234081,141.5909858942032
2018-06-11,144.14999389648438,140.1999969482422,140.69361203910825,142.45647709814764,142.39663152520765,143.04201033020018,144.0458641052246,142.77977919578552,142.4877110919579,143.02874422073364
2018-06-18,142.4499969482422,140.1999969482422,140.9610747631,142.5719770598339,142.69375065191508,141.11829223378498,144.44625616073608,144.51134490966797,143.64211374011097,142.95715403556824
2018-06-25,140.42999267578125,142.4499969482422,141.17943222613084,142.14559238536705,142.53905930061907,138.0447317632039,143.85455286502838,142.86879283189774,144.65341048376766,142.9499969482422
2018-07-02,142.7899932861328,142.4499969482422,140.99078065491508,141.2631311485743,141.7097142520809,138.08175045013425,143.3342467546463,140.5342549085617,142.80843629702275,142.9499969482422
2018-07-09,144.6999969482422,142.4499969482422,140.87106394645642,141.54890715711883,142.2404634114373,140.9212814915975,143.60238230228424,145.28484106063843,143.48109976490468,142.9499969482422
2018-07-16,144.83999633789062,142.4499969482422,141.02044647985588,142.3745632911044,143.15845553057014,141.77627187856038,143.9318071603775,145.61943197250366,144.13504354923842,142.9499969482422
2018-07-23,145.22000122070312,142.4499969482422,141.26058165057188,142.60837489765692,143.1115369071986,141.35239189910885,143.07579052448273,145.60306239128113,144.98100911569165,142.9499969482422
2018-07-30,146.27000427246094,145.22000122070312,141.66176348309793,143.27982024538886,142.90028613534398,139.45281118011474,146.68985664844513,147.52237057685852,147.60867888992672,146.47401440143585
2018-08-06,146.25,145.22000122070312,142.01351485168323,143.71034853485753,142.82134801716057,139.85407096862792,148.37791204452515,148.47316908836365,146.88348855040562,146.83562469482422
2018-08-13,147.1699981689453,145.22000122070312,142.24489910585015,143.6496795071712,142.7909056373926,139.49579061889648,146.05202853679657,146.4582576751709,147.15755787376438,147.26295590400696
2018-08-20,148.67999267578125,145.22000122070312,142.4866595134679,144.19334420174044,143.27717353807304,139.60063069152832,147.15213477611542,149.10936093330383,147.13214468624233,147.73965191841125
2018-08-27,150.07000732421875,145.22000122070312,144.87977456046568,146.1978774756868,143.24392734820282,139.19292027282714,149.37472677230835,150.8754744529724,148.07357968962165,147.98351311683655
2018-09-03,148.5800018310547,150.07000732421875,145.4426347888201,146.96965261069258,143.70622415154014,139.18462028503416,150.75641095638275,151.53434073925018,152.43644302761467,150.57000732421875
2018-09-10,150.27999877929688,150.07000732421875,145.7403168830162,146.5197444020171,142.85712036642173,139.18462028503416,146.8849675655365,150.39191552996635,150.80549391035467,150.57000732421875
2018-09-17,151.16000366210938,150.07000732421875,146.0172746782227,147.63432315567653,143.19752183282466,139.18462028503416,149.99235808849335,147.83020663261414,151.48684860313026,150.57000732421875
2018-09-24,149.64999389648438,150.07000732421875,146.32056302283246,147.6572639697131,142.61212686157288,139.18462028503416,149.41358506679535,150.12435379624367,150.68839808104013,150.57000732421875
2018-10-01,147.6300048828125,150.07000732421875,147.3045891180247,147.41555568793183,144.0846274262438,140.6681271362305,148.8024286031723,149.2060168981552,151.03355744132554,150.57000732421875
2018-10-08,141.3699951171875,147.6300048828125,146.99425055953088,146.99883452115137,142.91876828435173,140.6681271362305,143.7975423336029,140.2155795097351,147.13149142242844,147.46987757086754
2018-10-15,141.35000610351562,147.6300048828125,145.602904620067,143.96297834637892,140.3739057353216,137.7145466918945,145.2252163887024,137.10072326660156,144.41801794960983,146.77766120433807
2018-10-22,135.77000427246094,147.6300048828125,144.01865418572845,143.43286792529108,141.04034113539086,141.03894647547406,142.23240566253662,138.69777297973633,140.4475762456402,145.16510128974915
2018-10-29,139.55999755859375,147.6300048828125,141.77405498284887,138.9994850094434,137.8582730225714,139.80052261951988,143.089364528656,135.30053901672363,140.17280600221684,143.56254482269287
2018-11-05,142.1699981689453,147.6300048828125,140.77599108869205,140.5761130126929,140.50403343053827,140.60361201014442,146.322411775589,144.98390221595764,144.76899610412872,143.4522886276245
2018-11-12,140.0800018310547,142.1699981689453,141.3646466041288,141.83876648585428,140.7549960180306,139.19766801834106,141.67012360692024,141.54614412784576,138.50790477767268,136.9415407180786
2018-11-19,135.1300048828125,142.1699981689453,141.8265029103241,141.2241328539087,140.6934128142909,141.59929123411632,141.3622779250145,139.46905159950256,141.7551834412361,141.26791369915009
2018-11-26,141.35000610351562,142.1699981689453,140.64625766165497,138.3648914611104,138.51159643703542,139.04046287887812,142.14776436798275,137.93532609939575,138.81778807440983,137.47483921051025
2018-12-03,134.89999389648438,142.1699981689453,140.75650108283057,141.13659529150675,139.96664409109877,139.61795681660968,138.24845218658447,134.19298696517944,141.61156411810953,140.5622911453247
2018-12-10,133.1199951171875,142.1699981689453,139.07843892477155,136.1317476887961,138.40327166204008,137.73197553569247,135.1823811531067,135.18704891204834,136.5287706727558,136.0250449180603
2018-12-17,123.48999786376952,133.1199951171875,137.2803720046575,136.64751883686506,136.54430296293174,137.5296219237373,123.82347393035889,123.37719345092773,126.15252604855496,129.57583260536194
2018-12-24,126.43000030517578,133.1199951171875,132.2191497262895,128.46291196279398,131.58759166120657,133.15130048878987,127.15300989151001,127.66413402557373,126.58578048399458,125.36253786087036
2018-12-31,128.89999389648438,133.1199951171875,128.8033920917362,129.6003568427243,130.3542199029472,131.53063045501708,130.17749214172363,129.38926649093628,129.79478159424835,131.3812665939331
2019-01-07,132.83999633789062,133.1199951171875,127.98819341194648,129.8737525761047,129.44375289005373,129.7357802352905,131.55852019786835,130.53113675117493,130.4091645116118,130.01178669929504
2019-01-14,136.64999389648438,133.1199951171875,130.84330169271,133.87026486912904,132.3569826235888,131.489681930542,130.6058850288391,132.79411819577217,133.16868062381639,130.31615710258484
2019-01-21,136.47000122070312,136.64999389648438,135.51635755147365,133.49678422320667,134.510768916595,131.96402056248985,131.97557306289673,135.8890238404274,139.43339219876512,137.43822664022446
2019-01-28,138.72999572753906,136.64999389648438,138.04407813797505,135.75770406438977,136.36571808166096,134.45758008066812,137.62793612480164,137.93626308441162,135.92763513412456,135.61968982219696
2019-02-04,138.97000122070312,136.64999389648438,139.36784234693715,137.54604689025751,138.4940669340975,137.07362784372967,136.41336308419704,136.97137385606766,137.99509067338013,137.3767375946045
2019-02-11,142.74000549316406,136.64999389648438,139.99838525097667,138.53161556011082,139.1325440171552,138.8385216913496,141.11400651931763,141.52701091766357,137.38130585432515,137.833487033844
2019-02-18,143.77000427246094,136.64999389648438,141.67822435546157,142.5296469906198,142.05691589449165,142.39836010233563,142.7437515258789,141.88554573059082,139.361715161663,137.48832285404205
2019-02-25,144.4199981689453,143.77000427246094,143.43189231635148,143.29276379078604,143.07847328885725,142.7659304262797,140.92173099517822,140.8951859474182,144.7586407758371,145.98836636543274
2019-03-04,140.99000549316406,143.77000427246094,144.4657133673411,144.8567512786878,144.6735768205427,143.33328835147674,146.35489082336426,141.33975744247437,144.14048360944292,144.42211389541626
2019-03-11,145.00999450683594,143.77000427246094,143.5933742677961,142.7608546393407,142.33275305293031,137.74660075928216,145.5425853729248,143.881911739707,143.4479648864334,141.3112349510193
2019-03-18,143.55999755859375,143.77000427246094,143.95929297193962,145.6897081417716,144.03784436924855,144.69425432254243,144.53794622421265,142.73481380939484,146.21096737146553,145.28606855869293
2019-03-25,144.7100067138672,143.77000427246094,143.65628937443662,143.1520994980382,142.96717509755084,144.37699260711668,143.5962543785572,148.03833770751953,143.2007570523616,143.96549852192402
2019-04-01,147.77999877929688,144.7100067138672,144.18209124504003,145.6845850278424,144.60325180475033,144.6889689155578,145.3481302857399,148.11052465438843,144.4271120161547,146.6504590511322
2019-04-08,148.67999267578125,144.7100067138672,145.89440474565544,147.6290677821622,145.94416287886398,145.1107966537475,146.4747805595398,147.27270460128784,147.59915689135963,147.46254181861877
2019-04-15,148.27000427246094,144.7100067138672,147.15932219171492,147.75724288008763,147.2058345520862,147.8444414672851,144.764690451324,148.18874168395996,147.68788465117075,146.3442085981369
2019-04-22,150.16000366210938,144.7100067138672,147.80392428965192,148.37451392375985,147.43468409979852,148.01679965209942,141.952210187912,147.25454187393188,146.50097313708858,144.78684316575527
2019-04-29,150.6300048828125,144.7100067138672,148.81904305730905,150.19889641682417,147.97943001624455,149.5932811126709,153.8509702682495,147.51273679733276,146.94409128252545,145.14753395318985
2019-05-06,147.52999877929688,150.6300048828125,149.3243384682395,149.46395013028936,148.13840801780697,149.8153283843995,149.7645544409752,156.27946281433105,151.67848469647117,152.92440629005432
2019-05-13,146.24000549316406,150.6300048828125,148.51309551704097,147.2456978147618,146.6125964669882,146.64066940307617,148.70816040039062,150.7993184030056,148.87509524276072,149.6939401626587
2019-05-20,144.5800018310547,150.6300048828125,147.29710478150244,147.46261364831494,144.99391094063307,146.214768951416,148.44955921173096,143.87953233718872,149.6670628963708,147.10125303268433
2019-05-27,140.69000244140625,150.6300048828125,145.79082137258783,144.6272754525343,143.18772310006642,145.96114734395343,145.9516372680664,141.95982837677002,145.9468210144952,145.917142868042
2019-06-03,146.7899932861328,150.6300048828125,143.8664887550587,141.16770819190816,142.72608866768573,141.87037118920225,144.38373851776123,146.18244457244873,143.6160459553127,143.14386987686157
2019-06-10,147.6300048828125,146.7899932861328,145.24550810119007,146.03369898470103,144.4298277579842,145.13702117096426,140.31370735168457,145.56245827674866,140.32804154062254,140.523521900177
2019-06-17,150.6999969482422,146.7899932861328,147.00080752296222,144.22932736686425,145.9089943251668,145.62210934524526,145.6846171617508,145.75458979606628,145.4331520555696,149.01342463493347
2019-06-24,150.08999633789062,146.7899932861328,149.13239713434345,149.88779542072206,148.13490616603883,148.0865407257079,147.58620727062225,150.24651455879211,146.85992535897176,149.02145791053772
2019-07-01,152.5500030517578,146.7899932861328,149.92501015598253,149.16602841284492,148.2926862227184,148.77865000915526,151.76928043365479,148.82592177391052,147.90085675573837,149.02145791053772
2019-07-08,153.61000061035156,146.7899932861328,150.59361970261017,152.67246185745574,150.05837393754177,149.41445126851394,150.18444657325745,148.37107622623444,149.637215711951,151.82391786575317
2019-07-15,151.8000030517578,153.61000061035156,151.54585137153887,152.4537434035573,151.0299545374712,148.29388023376464,158.04095840454102,155.1091468334198,153.71228054681563,155.990624666214
2019-07-22,154.41000366210938,153.61000061035156,151.22961092355877,150.664333456787,150.7708098504123,147.41061070251465,149.5407691001892,151.11484837532043,149.83995615618926,150.20680689811707
2019-07-29,149.5800018310547,153.61000061035156,151.923718562201,154.32131254114873,151.61178391599657,146.83714027404787,148.46792030334473,152.23966479301453,154.30200698197655,154.56165540218353
2019-08-05,148.9199981689453,153.61000061035156,150.49460862119966,147.21058522890706,149.77892302696432,146.60384094238282,148.0657467842102,149.48583507537842,150.4783284244971,150.20680689811707
2019-08-12,147.33999633789062,153.61000061035156,149.07789996129654,148.27943951000034,148.61508229687232,146.2351801452637,145.48896598815918,147.65385246276855,150.10294340479953,148.777841091156
2019-08-19,145.30999755859375,147.33999633789062,147.91750026337357,144.9734369086547,147.06738079932063,144.4905805816651,136.61927795410156,137.86320114135742,142.42064568504782,139.56356811523438
2019-08-26,149.0399932861328,147.33999633789062,146.52929899004516,142.96936965524648,145.93587835352943,144.8147742212932,141.3184413909912,148.90707445144653,145.36213021992057,143.188316822052
2019-09-02,151.67999267578125,147.33999633789062,147.7755655006111,148.07171416161745,146.91130875051323,147.99108581797282,150.31076192855835,149.0457787513733,150.02042509471374,149.61300492286682
2019-09-09,153.47000122070312,147.33999633789062,149.76371103396443,148.39943007359997,148.89047623434834,148.76161312993366,153.02373790740967,151.40741968154907,152.12994422127028,150.78431391716003
2019-09-16,152.0399932861328,147.33999633789062,152.30302816033844,152.05294862481708,151.4664274130608,149.8015908088684,151.31473636627197,150.26310276985168,154.67414385162448,151.8532338142395
2019-09-23,150.3000030517578,152.0399932861328,152.0470700752576,151.50407445858954,150.61878698660885,148.67876129150395,151.77511903643608,152.27906915545464,153.7727393491814,154.67565822601318
2019-09-30,149.72999572753906,152.0399932861328,150.87164957845363,150.4960541406652,148.6641428331938,146.21512950134286,150.77592301368713,149.69849967956543,149.1145808318312,150.7323033809662
2019-10-07,150.6300048828125,152.0399932861328,150.0924009988914,148.65231818031108,147.20827764172537,145.75442944335944,151.23162961006165,149.63136625289917,147.6677026635749,148.39895868301392
2019-10-14,151.5800018310547,152.0399932861328,150.30389185546224,148.25262349011996,147.56371187426413,146.78485966491706,150.95734238624573,150.78776335716248,151.0989539511964,148.5617651939392
2019-10-21,153.4499969482422,152.0399932861328,149.94635685301972,148.95539335358956,150.49972442417285,150.48049690755207,151.9097184985876,151.89062651991844,153.49606849262142,151.55366307497025
2019-10-28,155.8300018310547,153.4499969482422,151.20294272321468,151.80037482912002,151.964663376444,150.9353778584798,154.75815975666046,155.19677221775055,156.71492962020008,156.48859786987305
2019-11-04,157.16000366210938,153.4499969482422,152.77882345980828,153.8234330029553,153.66115251318243,151.0905415344237,157.72037410736084,156.03365564346313,156.80500639741302,157.3193221092224
2019-11-11,158.5500030517578,153.4499969482422,153.7842966137229,154.53162239742426,154.85222548152285,151.38015197753887,157.8430814743042,158.9402060508728,156.99152068229463,158.02964878082275
2019-11-18,158.13999938964844,153.4499969482422,154.600137530498,156.01275547923336,155.58820940565525,151.13058158874492,156.25827407836914,156.14096879959106,156.90864861557992,158.07972717285156
2019-11-25,160.02000427246094,153.4499969482422,154.62172385078352,154.99117933183248,155.51745360338816,150.4794710083006,156.76512908935547,153.37750574946404,155.65927215297498,154.04349768161774
2019-12-02,160.2899932861328,160.02000427246094,155.49327872878857,156.63478786796964,156.2087603355781,150.4794710083006,156.1383650302887,162.19213318824768,162.47910271743098,161.44035255908966
2019-12-09,161.3300018310547,160.02000427246094,155.67957491239298,155.7547699325125,156.61244069580212,150.4794710083006,154.7420859336853,157.2210328578949,158.460926568212,157.49211621284485
2019-12-16,164.19000244140625,160.02000427246094,156.19152064646192,157.0029285331431,157.2003258180756,150.4794710083006,161.46653127670288,162.60760474205017,159.67144532189633,158.33164513111115
2019-12-23,164.0800018310547,160.02000427246094,157.8638917523733,159.50350604904003,158.18287396355117,150.4794710083006,164.46229600906372,165.3798828125,161.66800129322868,159.63958367705345
2019-12-30,163.92999267578125,160.02000427246094,158.01574598401925,159.41815193678875,160.82043183990288,150.90521706008897,168.65028285980225,161.9816653728485,162.58629266316473,164.52161121368408
2020-01-06,165.4600067138672,163.92999267578125,157.61960207468962,159.99525807845495,160.91583297004647,150.90521706008897,166.50168585777283,166.5425136089325,167.12425336315434,167.98907661437988
2020-01-13,168.75999450683594,163.92999267578125,158.3791237481335,161.2157510858702,161.48523662360105,150.90521706008897,167.7484474182129,161.72187662124634,165.4662944592905,166.67073678970337
2020-01-20,167.08999633789062,163.92999267578125,160.43137239040075,163.70537750811985,163.62404449472183,150.90521706008897,167.43059587478638,166.89973974227905,166.24205769620846,166.43562388420105
2020-01-27,163.52000427246094,163.92999267578125,159.28912415353815,160.9094067668468,163.66766998953543,150.90521706008897,164.81764578819275,163.1087634563446,166.42255691997605,166.2423074245453
2020-02-03,168.7100067138672,163.92999267578125,159.34410679706218,160.67192767979887,163.13152885394769,156.9877105407714,166.58134651184082,162.00408601760864,164.91671796415775,163.93963012099266
2020-02-10,171.6999969482422,168.7100067138672,163.43052653030443,165.61708867124142,164.6895395457777,156.9877105407714,172.80083513259888,172.17933416366577,171.17513686971486,172.07640433311462
2020-02-17,169.88999938964844,168.7100067138672,165.94648038996706,168.16558150083202,167.52047254314272,156.9877105407714,171.1641595363617,168.45333337783813,171.08172983449018,170.14814150333405
2020-02-24,150.44000244140625,168.7100067138672,164.24828910105143,167.43578244615077,167.9068974261691,156.9877105407714,168.96108293533325,166.81306278705597,171.31996827920082,171.23216080665588
2020-03-02,150.58999633789062,168.7100067138672,148.86222347785568,147.8721857955213,156.91584942968638,151.7422398376464,152.32582473754883,159.20980072021484,161.8981840703911,166.21898651123047
2020-03-09,135.92999267578125,168.7100067138672,151.8625617300449,151.05966046867917,153.15098288174315,151.34110501861576,137.40098762512207,157.65636825561523,161.7268199207525,163.6685938835144
2020-03-16,115.19000244140624,135.92999267578125,135.13388064017803,145.7183368959656,143.32030230944162,142.13646705627443,114.29281425476074,124.84397315979004,129.2802891283572,114.92007446289062
2020-03-23,126.93000030517578,135.92999267578125,125.713266308203,130.2927653346966,129.0833369319113,135.23358993606567,124.22471141815186,130.3926763534546,129.43735287401935,117.62667846679688
2020-03-30,123.37999725341795,135.92999267578125,129.82342313598394,130.89706949304488,127.4168483636061,131.82656684875485,122.1470947265625,133.41010069847107,129.82264700389175,125.50722026824951
2020-04-06,139.36000061035156,135.92999267578125,127.75824611927194,131.51340693964573,127.65704768226485,130.94819662475584,136.41575568914413,137.21316027641296,126.04164601142352,129.10019445419312
2020-04-13,143.13999938964844,135.92999267578125,138.20260311519542,142.4874662969371,136.63860388033265,136.5411157610212,144.8842430114746,140.2273268699646,133.5090971521744,136.41171431541443
2020-04-20,141.6300048828125,143.13999938964844,142.89892119823742,143.5813635414727,140.67905575074366,140.90754474639888,142.01126897335052,143.019233584404,148.4911868252684,147.49493026733398
2020-04-27,141.80999755859375,143.13999938964844,141.9226354007645,142.3975422270214,142.76041043329155,139.02182377308435,144.58641302585602,149.99965381622314,145.57168779208249,143.39631301164627
2020-05-04,147.47000122070312,143.13999938964844,141.74008449741146,144.29698903661523,141.51041452711013,140.9607073329006,148.17289924621582,141.79447734355927,143.43830927719364,142.56555926799774
2020-05-11,143.8300018310547,143.13999938964844,147.00822261770168,147.28390838689842,145.26820725128206,145.35195379925673,141.75732839107513,142.00211012363434,145.15595781475162,145.58244013786316
2020-05-18,149.25999450683594,143.13999938964844,144.58975418623538,142.5270967146198,144.77007977464444,144.25412575642366,145.03077447414398,145.6148600578308,144.5016364774232,143.1405965257436
2020-05-25,153.7100067138672,149.25999450683594,149.54242363212452,146.47243903841007,147.57691077979828,148.62914804428942,153.67930698394775,153.33701038360596,154.1101904524942,151.71168160438538
2020-06-01,161.89999389648438,149.25999450683594,154.16568657733438,153.30506567703037,151.45539405594977,151.74268288281766,156.28649806976318,155.34607028961182,152.66550991735343,150.5715330839157
2020-06-08,153.97000122070312,149.25999450683594,162.22038244642545,161.12846909566653,157.79503117393696,156.5215836334227,151.34920191764832,153.0676372051239,153.63502715693997,149.85875570774078
2020-06-15,157.0800018310547,149.25999450683594,154.082331918811,152.50306533683852,155.0088325774159,154.21073841705314,138.125093460083,153.47153282165527,151.79547998624034,149.7435554265976
2020-06-22,152.02000427246094,149.25999450683594,156.0185328891101,150.1595919801189,155.06085353979836,156.95371112569157,139.43726444244385,149.7790949344635,151.47807305246718,149.6151329278946
2020-06-29,158.07000732421875,152.02000427246094,151.08084067423863,149.82095142640608,153.06738420164947,154.7349918091183,149.47085046768188,157.6779980659485,153.05259652103888,154.8168168067932
2020-07-06,160.9499969482422,152.02000427246094,157.44834925189545,160.70748372426252,155.7851160498627,156.51324043019605,154.92178106307983,158.75030517578125,153.73929462476815,154.77288627624512
2020-07-13,163.19000244140625,152.02000427246094,160.6799426106567,160.3343031908987,159.19173713666572,160.06557006835936,153.66999328136444,154.29715132713318,156.09671091447842,154.94229412078857
2020-07-20,162.69000244140625,152.02000427246094,162.68540403569153,163.32526968448636,161.62336262914783,162.17761125183105,154.6817445755005,163.33482360839844,156.63189518633823,154.76348304748535
2020-07-27,165.52000427246094,152.02000427246094,162.1634299130808,160.68882578679091,161.5260062179338,163.07785089111334,141.4800786972046,152.2837261557579,156.80272443740577,154.81192302703857
2020-08-03,169.8000030517578,165.52000427246094,164.72604806636144,164.77953384258103,163.2739550919404,164.778760925293,167.3188887834549,167.69690322875977,170.92998398587338,169.29997634887695
2020-08-10,170.97999572753906,165.52000427246094,168.85061768793065,168.775211052475,166.88464093596835,163.83269958496095,166.33616030216217,167.17660427093506,168.58076049589144,169.26814556121826
2020-08-17,172.22000122070312,165.52000427246094,169.8973853963077,169.1648944700706,169.0392723843375,161.4924421386718,171.27295064926147,170.68791484832764,168.16489528782068,168.86978197097778
2020-08-24,177.67999267578125,165.52000427246094,170.76489001901805,170.400625337686,169.99751498955976,161.44473167419457,178.57966804504395,170.68326616287231,169.94377680864773,169.02021503448486
2020-08-31,173.4499969482422,165.52000427246094,175.85060404955743,177.26867264919457,161.2164657111512,162.65489981079114,179.0085105895996,172.80940866470337,170.5236962964557,169.04417276382446
2020-09-07,169.1199951171875,173.4499969482422,171.9317774385896,171.71502731851663,157.14748339088806,161.42479983520508,178.95505332946777,173.96772521734238,178.70284067426988,176.84156012535095
2020-09-14,169.08999633789062,173.4499969482422,166.48958492629345,169.86302280010028,157.46417370609285,161.64355972290042,169.76903414726257,171.54411709308624,177.37429156539753,176.84156012535095
2020-09-21,166.9600067138672,173.4499969482422,165.0315988278742,169.6732598593708,160.7333634314433,165.49256941223152,169.2001075744629,168.79253768920898,176.22718422679478,176.84156012535095
2020-09-28,170.38999938964844,173.4499969482422,163.34928180116236,167.40081612383722,159.9414607739046,165.83067004394536,165.96400690078735,168.9650740623474,170.0647517273872,176.84156012535095
2020-10-05,177.32000732421875,173.4499969482422,167.2642837761278,172.03841289608306,167.63729854327804,166.2168898162843,174.84940671920776,175.33546102046967,171.72711364466036,176.84156012535095
2020-10-12,177.5500030517578,177.32000732421875,174.2531665565856,176.55340658892453,173.0292215571862,163.5479099121094,182.12161493301392,183.99160146713257,179.576211332455,181.04353976249695
2020-10-19,176.83999633789062,177.32000732421875,175.71619719118056,174.91031931115222,175.127018041628,161.64424046325686,179.4804003238678,177.668201982975,177.9879726408637,177.52879944443703
2020-10-26,166.99000549316406,177.32000732421875,174.80618589381007,175.0336443722918,174.29932964609858,161.7013000030518,173.06142902374268,167.5906000137329,176.74191960628866,177.41434890031815
2020-11-02,179.25999450683594,177.32000732421875,165.48590583475104,166.23734255755673,167.57884727795405,162.38838020324715,177.73515647649765,169.99209022521973,171.84386481195725,172.98333549499512
2020-11-09,183.32000732421875,177.32000732421875,175.584920994983,182.95746549192603,175.64000205554697,169.46087237548832,182.77640867233276,184.11798906326294,176.47648929404028,180.41186833381653
2020-11-16,183.22999572753903,183.32000732421875,183.11857011455427,181.66551652066212,182.09505079804453,164.59728858947756,183.98743736743927,183.6219111084938,184.96469526763747,186.35700249671936
2020-11-23,188.17999267578125,183.32000732421875,184.524993646721,182.78246272089515,183.43883251329004,164.44433798217773,185.50068974494934,185.53282403945923,185.02837270151227,185.15631866455078
2020-11-30,191.509994506836,183.32000732421875,187.56882196248552,186.7950442617616,186.3312177106427,164.28132795715334,194.46290683746338,181.09963035583496,186.12910563575858,186.2797667980194
2020-12-07,190.17999267578125,183.32000732421875,190.22116501830664,191.14390124376007,189.9553214960318,164.20567794799803,192.5147190093994,187.37665224075317,188.46818670175168,186.84728407859802
2020-12-14,193.47000122070312,183.32000732421875,185.94370642833732,187.46613873259423,188.85181334417285,169.82217787170424,189.62732982635498,185.46749258041382,188.44774831344884,186.70477080345154
2020-12-21,192.82000732421875,193.47000122070312,187.4557944770433,191.99820480388107,190.3769789634769,169.82217787170424,194.2362289428711,190.09007215499878,200.4194536716197,199.5454864501953
2020-12-28,194.63999938964844,193.47000122070312,187.320205062376,190.43689440558157,190.71056888765008,169.82217787170424,197.0282244682312,194.45063984394073,197.6508555115304,193.57067722082138
2021-01-04,199.25,193.47000122070312,188.289011191312,193.25599657029323,191.59296878816173,169.82217787170424,197.3350429534912,195.9443621635437,195.41233071883963,193.20219546556473
2021-01-11,197.0599975585937,193.47000122070312,191.15527868007,196.89924088573977,194.61596184569024,169.82217787170424,200.49233484268188,193.98633563518524,197.47176237536604,197.5690050125122
2021-01-18,200.88999938964844,193.47000122070312,190.1453942799931,195.61133750178524,194.7251815362626,171.9263590545657,201.26889181137085,196.12529063224792,198.82308879479976,198.10161352157593
