Date,0
2018-01-08,3.6956103688995157
2018-01-15,6.784648578254093
2018-01-22,7.932835492043733
2018-01-29,20.57783269863258
2018-02-05,36.56225867125143
2018-02-12,29.13178532479419
2018-02-19,25.067377092353915
2018-02-26,29.374669441815193
2018-03-05,23.659579185354062
2018-03-12,25.36034590276941
2018-03-19,40.009460778411324
2018-03-26,34.59157867187243
2018-04-02,35.77904662631028
2018-04-09,31.742622549207056
2018-04-23,30.884298542296595
2018-04-30,30.371085457594994
2018-05-07,32.27698509015495
2018-05-14,32.44440304454941
2018-05-21,32.67994153167131
2018-05-28,33.621937737566185
2018-06-04,34.966067481140726
2018-06-11,35.040707469316935
2018-06-18,34.79375906764006
2018-06-25,34.406067102816195
2018-07-02,35.11999800442149
2018-07-09,36.07002881641552
2018-07-16,36.659442082355056
2018-07-23,37.10490156403004
2018-08-06,44.429620122758685
2018-08-13,42.62756930316607
2018-08-20,40.48615588773528
2018-08-27,45.43814953576959
2018-09-03,53.94614736573129
2018-09-10,43.07408775920829
2018-09-17,41.674438283522086
2018-09-24,43.0258389727821
2018-10-01,54.94134809198321
2018-10-08,78.86471295059
2018-10-15,73.96626618636874
2018-10-22,85.21504363787574
2018-10-29,73.66071428924994
2018-11-05,67.73647933958955
2018-11-19,65.29615417450178
2018-11-26,68.63082294556789
2018-12-03,66.04411385670575
2018-12-10,65.21985698624735
2018-12-17,60.53047179776523
2018-12-24,62.48276871298686
2018-12-31,64.20871003992383
2019-01-07,66.14007641482328
2019-01-14,67.91034354864685
2019-01-21,68.126982664216
2019-01-28,69.53844364854227
2019-02-04,70.00464751894168
2019-02-11,71.8586985421086
2019-02-18,72.46176696423623
2019-03-04,77.70713275479082
2019-03-11,72.49207428795219
2019-03-18,83.09053987616346
2019-03-25,76.73291157805994
2019-04-01,76.22318664552188
2019-04-08,74.27793913193234
2019-04-15,74.19449470189979
2019-04-22,77.64243651829696
2019-04-29,78.24049473718865
2019-05-06,86.4474693578781
2019-05-13,85.51760562666024
2019-05-20,83.8943717436421
2019-05-27,88.74081330686954
2019-06-03,87.76971837220755
2019-06-17,90.87653873124488
2019-06-24,90.535956873879
2019-07-01,90.78965899246396
2019-07-08,91.6142875700549
2019-07-15,91.01052062542973
2019-07-22,91.26143875880179
2019-07-29,91.48844066419903
2019-08-05,91.20741188512069
2019-08-12,90.74441763408268
2019-08-19,90.08539925098722
2019-08-26,92.29627042580364
2019-09-02,92.69849753790793
2019-09-09,92.08883470140425
2019-09-16,93.54780349291482
2019-09-30,92.56334071093211
2019-10-07,93.42024536434907
2019-10-14,93.59339573059755
2019-10-21,95.40287044029525
2019-10-28,97.33190518482301
2019-11-04,98.21151115612156
2019-11-11,99.40102152609747
2019-11-18,99.35304707719013
2019-11-25,100.3378443182982
2019-12-02,102.04094511864778
2019-12-09,103.00584729275677
2019-12-16,105.97050149162648
2019-12-23,106.35888626371806
2019-12-30,106.80474275198044
2020-01-13,101.95131099183241
2020-01-20,130.22371902470806
2020-01-27,177.14929036263266
2020-02-03,142.97158751716043
2020-02-10,123.73619445223314
2020-02-17,163.48715996097775
2020-02-24,411.30339422154174
2020-03-02,427.1878168677003
2020-03-09,556.5121439321085
2020-03-16,599.2607059195623
2020-03-23,611.2281981548529
2020-03-30,461.6012940809342
2020-04-06,430.87924731507184
2020-04-13,400.6108600617812
2020-04-27,403.8954363844682
2020-05-04,413.94103233153834
2020-05-11,414.5360412313917
2020-05-18,425.36497292739324
2020-05-25,435.460931624309
2020-06-01,454.27516904502204
2020-06-08,458.57752265962796
2020-06-15,469.8528482227799
2020-06-22,455.98996652158104
2020-06-29,465.1460620958008
2020-07-06,473.1365385160689
2020-07-13,472.8267091838082
2020-07-20,479.2629085704377
2020-07-27,480.8993909555214
2020-08-10,483.80226132651904
2020-08-17,489.1533814287134
2020-08-24,506.54150950151393
2020-08-31,521.4807059251461
2020-09-07,497.6781822119203
2020-09-14,495.3240742868079
2020-09-21,490.0605272184739
2020-09-28,503.56819400470545
2020-10-05,517.2595831363033
2020-10-12,525.7895016360418
2020-10-19,524.1196642638764
2020-10-26,526.0045165195384
2020-11-02,536.0124579303092
2020-11-09,542.3593366690735
