date,AGG,DBC,VIX,VTI
4/1/2018,112.1345601,15.43709024,14.8472551,152.6161138
4/2/2018,111.9002518,15.20138912,17.64573887,151.1742507
4/3/2018,112.7686938,14.85321254,18.49577944,150.253358
4/4/2018,112.7755117,15.30200325,17.04990308,150.9886688
4/5/2018,113.2010378,15.42695028,14.58861777,151.2352157
4/6/2018,112.5668618,15.63447986,13.28211564,153.1098245
4/7/2018,112.7667373,15.7565796,12.76768589,155.3005806
4/8/2018,112.3543008,15.79191623,12.11148722,156.6772107
4/9/2018,112.5065419,15.85380408,11.72806792,158.1212596
4/10/2018,112.3642934,15.6455844,12.20596816,158.4109461
4/11/2018,112.5206384,15.24205787,12.3990934,160.3048334
4/12/2018,112.6150238,15.76900287,12.87501525,160.3256353
4/13/2018,112.4732433,15.91571287,12.35485219,161.6588442
4/14/2018,112.2569256,16.08331623,12.88993188,164.1470405
4/15/2018,112.4632184,16.19475637,13.01513244,163.864764
4/16/2018,112.4362435,16.12131553,13.11482385,163.9998997
4/17/2018,112.5677422,15.71500704,12.47791175,165.1575365
4/18/2018,112.6557652,15.73140794,12.7396547,168.3242762
4/19/2018,113.0372187,14.98584592,13.09885209,166.8473127
4/20/2018,113.9847867,14.76564703,20.03058006,162.887551
4/21/2018,113.4936624,14.90877281,12.39237256,167.3001027
4/22/2018,113.7588606,15.3886623,17.44630783,169.9170389
4/23/2018,113.8218881,15.24149527,16.86493449,168.9972888
4/24/2018,114.8142598,13.77576747,33.06844188,152.2376559
4/25/2018,116.1089895,13.69429014,37.1557759,153.2041388
4/26/2018,112.64581,12.51774169,57.80097905,142.1991916
4/27/2018,114.0329584,11.40712122,49.08041566,129.2544812
4/28/2018,113.8276833,11.55116241,35.8589154,134.135833
4/29/2018,117.7996153,11.54227041,26.27697528,130.1170023
4/30/2018,117.9728662,12.27729587,17.70634166,141.7238694
5/1/2018,119.0123445,11.82361359,17.70634166,145.4497391
5/2/2018,116.082746,11.41235502,17.70634166,141.0162469
5/3/2018,116.17925,11.43626636,20.05713609,142.6741289
5/4/2018,116.1262447,11.96535281,18.56126032,147.7579794
5/5/2018,116.2072561,11.78508581,18.10434708,144.4660351
5/6/2018,116.282528,11.73787025,18.54413343,149.9096942
5/7/2018,116.3427409,11.97002318,18.19286603,153.8585809
5/8/2018,116.1224641,12.45447987,17.9051624,161.3992283
5/9/2018,116.5068522,12.22365443,26.65775152,153.9692056
5/10/2018,116.3800028,12.42166715,29.90080758,156.9207439
5/11/2018,116.5372017,12.40954096,28.99915114,151.127791
5/12/2018,116.5911972,12.75462563,23.15535069,158.6890002
5/13/2018,116.8602388,12.96372942,18.58262219,160.3835452
5/14/2018,117.0798669,12.92310768,18.05074315,161.7360865
5/15/2018,118.2526224,12.82586839,23.96766291,162.8556631
5/16/2018,118.5212379,13.04508759,23.386409,165.529226
5/17/2018,118.6686009,13.21830304,21.60537131,169.5553923
5/18/2018,118.3910502,13.32530252,20.62856187,170.817614
5/19/2018,118.6006971,13.38379204,20.7975399,172.2249356
5/20/2018,118.9057194,13.61648108,20.72206969,177.1217553
5/21/2018,118.8578338,13.3759154,29.8203323,172.6304421
5/22/2018,118.6987022,13.08057205,24.76569952,168.1767669
5/23/2018,118.6297041,13.60278746,21.99470875,167.0442249
5/24/2018,118.5844751,13.26079757,25.74135053,165.957418
5/25/2018,118.5043221,12.9543416,24.76177536,171.0134084
5/26/2018,118.4030514,13.4984027,22.75884141,178.2014006
5/27/2018,118.379568,13.80002504,24.45662226,176.8673802
5/28/2018,118.098062,13.31943149,25.14128515,176.1538732
5/29/2018,117.963439,12.84527648,35.3689028,166.4476141
5/30/2018,117.9230681,13.30073382,21.37690122,178.6875729
5/31/2018,117.5912819,13.92666136,24.71281012,184.5761524
6/1/2018,118.0756602,14.04253649,24.43090888,183.2579292
6/2/2018,118.1124408,13.86285766,23.37694535,188.3615508
6/3/2018,117.6753243,14.09107217,19.26972781,191.2187085
6/4/2018,118.3782504,14.10361141,23.21825636,188.940543
6/5/2018,118.1719135,14.47183082,20.31499223,192.2888904
6/6/2018,118.1949479,14.4991509,19.30759328,191.6299444
6/7/2018,118.3635644,14.5754953,22.76131003,193.6201289
6/8/2018,117.5003613,15.09065864,20.37118745,198.4976411
6/9/2018,117.7066283,15.41482315,22.98308244,195.7955061
6/10/2018,117.5321809,15.25912057,20.60728911,199.2831952
6/11/2018,117.2404578,15.10375324,32.01712376,192.981252
6/12/2018,116.9495226,15.55074355,23.05889845,203.5472565
6/13/2018,116.9330148,15.85719119,22.62177808,208.3639982
6/14/2018,116.4493666,16.30046813,23.24934708,204.354577
