date,AGG,DBC,VIX,VTI
4/1/2018,112.2033705,15.52500669,14.65120297,150.618787
4/2/2018,112.4148954,15.17826833,15.33416963,148.6641428
4/3/2018,113.00693,15.09975045,15.55363984,147.2082776
4/4/2018,112.7649381,15.39700905,15.18681086,147.5637119
4/5/2018,112.818569,15.38533377,14.56565298,150.4997244
4/6/2018,112.6960772,15.6244429,13.36451457,151.9646634
4/7/2018,113.1210679,15.65741026,12.75474833,153.6611525
4/8/2018,112.3367466,15.65793387,12.28393969,154.8522255
4/9/2018,112.4684591,15.64667408,12.16231243,155.5882094
4/10/2018,112.7086417,15.58128459,12.61222372,155.5174536
4/11/2018,112.8627457,15.25338514,12.78638441,156.2087603
4/12/2018,112.7124087,15.70253069,13.42902099,156.6124407
4/13/2018,112.7688434,15.8186075,12.95950597,157.2003258
4/14/2018,112.4861442,16.07042388,12.99297252,158.182874
4/15/2018,112.7232174,15.98548383,13.40708538,160.8204318
4/16/2018,113.0576702,16.12737231,13.82962234,160.915833
4/17/2018,113.0982613,15.8136665,13.05175759,161.4852366
4/18/2018,113.1639546,15.74876624,12.78897147,163.6240445
4/19/2018,113.651671,15.05679259,14.09324245,163.66767
4/20/2018,114.3117058,14.69582495,16.78458824,163.1315289
4/21/2018,114.2239691,14.84133732,15.00203425,164.6895395
4/22/2018,114.2226247,14.9977576,14.18772079,167.5204725
4/23/2018,114.6072748,15.10023905,15.78301003,167.9068974
4/24/2018,115.363008,14.4216035,28.13038676,156.9158494
4/25/2018,112.3890339,14.65159643,27.48918152,153.1509829
4/26/2018,112.4243073,14.66530535,30.6642695,143.3203023
4/27/2018,111.6394647,15.13341398,26.61688562,129.0833369
4/28/2018,112.9947556,15.58372559,23.20163687,127.4168484
4/29/2018,113.008492,15.68935619,19.65772064,127.6570477
4/30/2018,115.3366332,15.82413324,21.15557485,136.6386039
5/1/2018,116.1890646,15.83204649,21.81107914,140.6790558
5/2/2018,115.6964652,15.82658343,23.06371012,142.7604104
5/3/2018,115.6361515,15.86050497,24.98800636,141.5104145
5/4/2018,115.2066465,15.88088896,22.04329394,145.2682073
5/5/2018,116.1737799,14.21737294,27.45422585,144.7700798
5/6/2018,116.4283415,14.2434233,24.96765186,147.5769108
5/7/2018,116.5203479,14.12795786,24.08111657,151.4553941
5/8/2018,116.2074935,13.98499076,22.36205267,157.7950312
5/9/2018,116.4274242,13.77502469,30.32211631,155.0088326
5/10/2018,116.6436165,12.33329291,35.70344331,155.0608535
5/11/2018,116.6642498,12.13785498,35.42901743,153.0673842
5/12/2018,116.6945666,12.41768211,29.37462232,155.785116
5/13/2018,116.8249651,12.58836119,26.49373857,159.1917371
5/14/2018,116.9565978,12.60939566,24.8852186,161.6233626
5/15/2018,118.2112831,12.77514266,25.59149623,161.5260062
5/16/2018,118.349417,12.89127971,24.1032377,163.2739551
5/17/2018,118.2987279,13.04587938,21.96890445,166.8846409
5/18/2018,117.7530507,13.15889664,21.24264622,169.0392724
5/19/2018,117.9714374,13.25236916,21.44705355,169.997515
5/20/2018,117.9105341,13.46114517,21.74862835,161.2164657
5/21/2018,117.8603621,13.371434,29.90183696,157.1474834
5/22/2018,117.9514763,13.21291602,27.58049873,157.4641737
5/23/2018,117.8768557,13.34433907,25.5222717,160.7333634
5/24/2018,117.8097712,13.21263358,26.04209335,159.9414608
5/25/2018,118.0385943,13.07070263,25.9845975,167.6372985
5/26/2018,117.9286415,13.2350123,23.71066881,173.0292216
5/27/2018,117.997477,13.3049392,25.6797474,175.127018
5/28/2018,117.749009,13.34235515,26.49184252,174.2993296
5/29/2018,117.5267142,13.10317201,36.66101703,167.5788473
5/30/2018,117.7820552,13.08207506,26.08211965,175.6400021
5/31/2018,117.7633354,13.34072824,21.66675839,182.0950508
6/1/2018,117.9303046,13.58113575,23.75832747,183.4388325
6/2/2018,118.067515,13.98948222,20.71022374,186.3312177
6/3/2018,118.0144033,14.09366887,19.4622518,189.9553215
6/4/2018,118.0653612,14.2188137,21.89330328,188.8518133
6/5/2018,118.059994,14.62168709,20.62768073,190.376979
6/6/2018,118.0485625,14.61592959,20.36914801,190.7105689
6/7/2018,118.0697639,14.72033099,21.58538568,191.5929688
6/8/2018,117.8375099,15.16744196,20.57112539,194.6159618
6/9/2018,117.6144816,15.29467398,22.64319608,194.7251815
6/10/2018,117.5300508,15.17275451,21.28804707,196.2190522
6/11/2018,117.4495928,15.24253744,30.0768206,193.1311102
6/12/2018,117.14088,15.71924353,22.39191834,197.1578426
6/13/2018,117.0315446,16.11718013,18.87640911,201.1883224
6/14/2018,116.5120324,16.38887883,20.98995645,208.6389736
