Date,y_true,Arima,LSTM,ANN,SVR,Arima + LSTM,Arima + ANN,Arima + SVR,return,Arima_return,LSTM_return,ANN_return,SVR_return,Arima + LSTM_return,Arima + ANN_return,Arima + SVR_return
3/16/2020,115.1900024,135.9299927,136.1706133,142.1991916,143.3203023,118.3822765,115.7205582,129.2802891,-20.73999023,-32.78001404,-14.28064993,-11.00494722,-9.830680572,-17.63667107,-34.9202652,-32.44653079
3/23/2020,126.9300003,135.9299927,126.7058667,129.2544812,129.0833369,124.9751196,118.9620457,129.4373529,11.73999786,0,-9.46474662,-12.94471041,-14.23696538,6.592843056,3.241487503,0.157063746
3/30/2020,123.3799973,135.9299927,128.5861989,134.135833,127.4168484,120.1706362,122.8319311,129.822647,-3.550003052,0,1.880332188,4.881351814,-1.666488568,-4.804483414,3.869885445,0.38529413
4/6/2020,139.3600006,135.9299927,127.9866701,130.1170023,127.6570477,138.7518539,137.208189,126.041646,15.98000336,0,-0.599528809,-4.018830763,0.240199319,18.58121777,14.3762579,-3.781000992
4/13/2020,143.1399994,135.9299927,136.6625725,141.7238694,136.6386039,142.0687547,140.1973715,133.5090972,3.779998779,0,8.675902413,11.60686711,8.981556198,3.31690073,2.989182472,7.467451141
4/20/2020,141.6300049,143.1399994,142.474918,145.4497391,140.6790558,141.9765489,140.2351143,148.4911868,-1.509994507,7.210006714,5.812345468,3.725869717,4.04045187,-0.092205763,0.037742853,14.98208967
4/27/2020,141.8099976,143.1399994,142.7913903,141.0162469,142.7604104,139.2252133,140.7867532,145.5716878,0.179992676,0,0.316472291,-4.433492205,2.081354683,-2.751335621,0.551638842,-2.919499033
5/4/2020,147.4700012,143.1399994,142.5766038,142.6741289,141.5104145,146.311079,145.945991,143.4383093,5.660003662,0,-0.214786454,1.657881997,-1.249995906,7.085865736,5.159237862,-2.133378515
5/11/2020,143.8300018,143.1399994,147.0858823,147.7579794,145.2682073,141.5399889,143.150139,145.1559578,-3.63999939,0,4.509278523,5.083850493,3.757792724,-4.77109015,-2.795852035,1.717648538
5/18/2020,149.2599945,143.1399994,145.5581915,144.4660351,144.7700798,149.4642777,148.3251257,144.5016365,5.429992676,0,-1.52769079,-3.291944272,-0.498127477,7.924288869,5.17498669,-0.654321337
5/25/2020,153.7100067,149.2599945,149.3480643,149.9096942,147.5769108,150.3764902,152.0851583,154.1101905,4.450012207,6.119995117,3.789872737,5.443659099,2.806831005,0.912212491,3.760032654,9.608553975
6/1/2020,161.8999939,149.2599945,153.6570209,153.8585809,151.4553941,161.6303892,156.3595247,152.6655099,8.189987183,0,4.308956599,3.948886722,3.878483276,11.25389898,4.274366379,-1.444680535
6/8/2020,153.9700012,149.2599945,160.9770739,161.3992283,157.7950312,149.3947791,153.7244639,153.6350272,-7.929992676,0,7.320053002,7.540647351,6.339637118,-12.23561008,-2.635060787,0.96951724
6/15/2020,157.0800018,149.2599945,155.6832362,153.9692056,155.0088326,145.6676061,149.9424933,151.79548,3.11000061,0,-5.293837714,-7.43002267,-2.786198597,-3.727173015,-3.78197062,-1.839547171
6/22/2020,152.0200043,149.2599945,156.9345846,156.9207439,155.0608535,145.9872146,152.0146399,151.4780731,-5.059997559,0,1.251348391,2.951538348,0.052020962,0.31960845,2.072146535,-0.317406934
6/29/2020,158.0700073,152.0200043,152.5549687,151.127791,153.0673842,153.4196413,154.1889319,153.0525965,6.050003052,2.760009766,-4.379615894,-5.792952917,-1.993469338,7.432426691,2.174292088,1.574523469
