Date,y_true,y_pred
11/18/2019,157.1740691,143.04763
11/25/2019,158.5676896,143.4007149
12/2/2019,158.2626196,146.329321
12/9/2019,160.0189051,146.6561733
12/16/2019,160.3768629,147.0430709
12/23/2019,161.3793698,147.3126244
12/30/2019,164.1373064,147.5722571
1/6/2020,164.1954953,150.7317099
1/13/2020,164.057346,151.2135231
1/20/2020,165.4931417,151.5032471
1/27/2020,168.6917557,151.9242117
2/3/2020,167.3036229,152.6060349
2/10/2020,163.8529993,159.0194321
2/17/2020,168.5482403,158.7902284
2/24/2020,171.6457596,159.6231129
3/2/2020,170.1195679,160.6873844
3/9/2020,151.6744987,160.8048114
3/16/2020,150.7326026,156.9234232
3/23/2020,136.8422844,155.4493535
3/30/2020,116.453559,151.8045475
4/6/2020,126.3352549,145.5303266
4/13/2020,123.565476,141.6256415
4/20/2020,138.4834885,133.0485411
4/27/2020,142.9270349,135.3377994
5/4/2020,141.7630277,138.743235
5/11/2020,141.8645183,140.5994618
5/18/2020,147.211959,141.7541207
5/25/2020,144.09091,143.1404535
6/1/2020,149.0319945,142.3975028
6/8/2020,153.5218116,144.821713
6/15/2020,161.5146245,147.4614662
6/22/2020,154.5003944,152.5041775
6/29/2020,157.0233651,153.3202082
7/6/2020,152.3963231,152.8888348
7/13/2020,157.8340652,150.2174857
7/20/2020,160.8713882,151.6237603
7/27/2020,163.1637443,155.3169402
8/3/2020,162.8265337,157.1212144
8/10/2020,165.4774658,157.9571721
8/17/2020,169.6723156,158.9645188
8/24/2020,171.0323046,161.7473499
8/31/2020,172.2824119,163.2700031
9/7/2020,177.5085651,162.0767643
9/14/2020,173.8235984,163.9976609
9/21/2020,169.5208213,164.1637216
9/28/2020,169.2397689,162.7637442
10/5/2020,167.2131386,161.6754733
10/12/2020,170.3310611,159.8402996
10/19/2020,177.0542177,161.2673331
10/26/2020,177.6661831,165.7545943
11/2/2020,177.0320792,168.0001001
11/9/2020,167.6991633,168.4958965
11/16/2020,178.7304339,164.6187258
11/23/2020,183.2099321,168.845176
11/30/2020,183.3881082,173.6673971
12/7/2020,188.0700033,175.4840578
12/14/2020,191.4876155,178.7680228
12/21/2020,190.4332092,186.4031686
12/28/2020,193.476133,187.119229
1/4/2021,193.0414574,189.1776453
1/11/2021,194.7334944,189.6204348
1/18/2021,199.1834499,190.89507
1/25/2021,197.3780797,188.6036427
2/1/2021,200.8864969,189.3815576
2/8/2021,194.5808912,190.8998857
2/15/2021,203.7609836,189.9554676
2/22/2021,207.4900055,192.0322785
