date,y_pred,y_true
8/15/2016,0.48473454,0.534571132
8/16/2016,0.484272251,0.551856454
8/17/2016,0.485712753,0.539052548
8/18/2016,0.486104104,0.534571132
8/19/2016,0.485430071,0.54801538
8/22/2016,0.485255789,0.558258895
8/23/2016,0.486717648,0.542253769
8/24/2016,0.486481531,0.553137138
8/25/2016,0.487033706,0.555057675
8/26/2016,0.487871597,0.552496796
8/29/2016,0.486128179,0.544814159
8/30/2016,0.484565318,0.533290449
8/31/2016,0.483374313,0.553137137
9/1/2016,0.483635112,0.549295575
9/2/2016,0.483021887,0.54801538
9/6/2016,0.48261046,0.540973085
9/7/2016,0.482033267,0.531369912
9/8/2016,0.481632153,0.546735185
9/9/2016,0.481152847,0.550576259
9/12/2016,0.481397397,0.525608301
9/13/2016,0.478702663,0.494238389
9/14/2016,0.473096892,0.5
9/15/2016,0.469619572,0.4801538
9/16/2016,0.46215093,0.489116631
9/19/2016,0.455753837,0.493598047
9/20/2016,0.45237439,0.498719805
9/21/2016,0.453028512,0.492957705
9/22/2016,0.45220709,0.495518584
9/23/2016,0.45387803,0.513444248
9/26/2016,0.456760765,0.528169179
9/27/2016,0.460796255,0.526248642
9/28/2016,0.463827047,0.535211474
9/29/2016,0.46848947,0.544174306
9/30/2016,0.473806801,0.546094843
10/3/2016,0.47736885,0.546094843
10/4/2016,0.479290092,0.538412206
10/5/2016,0.48043302,0.517285322
10/6/2016,0.478138306,0.492957706
10/7/2016,0.472173891,0.483354532
10/10/2016,0.46517091,0.483354532
10/11/2016,0.458395493,0.484635215
10/12/2016,0.452691426,0.481433995
10/13/2016,0.448832362,0.470550626
10/14/2016,0.446239826,0.473111504
10/17/2016,0.445122635,0.483354531
10/18/2016,0.445271863,0.471190968
10/19/2016,0.443698476,0.483354531
10/20/2016,0.444095446,0.494878242
10/21/2016,0.446887557,0.498719805
10/24/2016,0.449812004,0.496158926
10/25/2016,0.451182053,0.500640342
10/26/2016,0.454388936,0.489756973
10/27/2016,0.454888297,0.489756973
10/28/2016,0.454313224,0.475672384
10/31/2016,0.451558916,0.45774672
11/1/2016,0.458202306,0.45774672
11/2/2016,0.45299679,0.466709551
11/3/2016,0.450429577,0.449423741
11/4/2016,0.445596131,0.45774672
11/7/2016,0.443451016,0.448143546
11/8/2016,0.44197077,0.462867989
11/9/2016,0.442843038,0.454545499
11/10/2016,0.441389654,0.443021788
11/11/2016,0.440311083,0.377080746
11/14/2016,0.427782832,0.348271224
11/15/2016,0.412827773,0.335467318
11/16/2016,0.395518253,0.307298139
11/17/2016,0.377159992,0.312419896
11/18/2016,0.361944316,0.327784681
11/21/2016,0.357184894,0.301536528
11/22/2016,0.352993098,0.279129448
11/23/2016,0.34857077,0.284891059
11/25/2016,0.346932642,0.291293012
11/28/2016,0.345693523,0.266965395
11/29/2016,0.342152444,0.266325053
11/30/2016,0.340624992,0.290653158
12/1/2016,0.34138986,0.298335306
12/2/2016,0.342404596,0.27080647
12/5/2016,0.341367899,0.234955142
12/6/2016,0.33995238,0.256721879
12/7/2016,0.339417482,0.262483979
12/8/2016,0.339079554,0.261203296
12/9/2016,0.337146178,0.279129447
12/12/2016,0.337053575,0.266325053
12/13/2016,0.335653867,0.245198169
12/14/2016,0.335969005,0.238796216
12/15/2016,0.337994922,0.247759048
12/16/2016,0.339186576,0.209987184
12/19/2016,0.341263932,0.201664693
12/20/2016,0.34552881,0.206146109
12/21/2016,0.30149022,0.224071773
12/22/2016,0.301866143,0.21766982
12/23/2016,0.302386076,0.232394263
12/27/2016,0.303019925,0.216389137
12/28/2016,0.301999028,0.218309673
12/29/2016,0.30161623,0.213187916
12/30/2016,0.301556207,0.224071773
1/3/2017,0.301608217,0.245198169
1/4/2017,0.302788655,0.259282758
1/5/2017,0.303765078,0.266325053
1/6/2017,0.305114955,0.26824559
1/9/2017,0.306143971,0.297055111
1/10/2017,0.309932296,0.27400769
1/11/2017,0.310155636,0.2855314
1/12/2017,0.312224431,0.283610864
1/13/2017,0.313036874,0.291933353
1/17/2017,0.314512462,0.294494232
1/18/2017,0.314865989,0.28233018
1/19/2017,0.314833357,0.306017943
1/20/2017,0.317500138,0.275928227
1/23/2017,0.315592762,0.258002564
1/24/2017,0.31273717,0.260563442
1/25/2017,0.310568652,0.279769301
1/26/2017,0.310476339,0.268885932
1/27/2017,0.308090506,0.250319927
1/30/2017,0.306699902,0.254801342
1/31/2017,0.306584275,0.260563442
2/1/2017,0.306242816,0.257362221
2/2/2017,0.305268921,0.27400769
2/3/2017,0.306604323,0.250319927
2/6/2017,0.312716755,0.254161489
2/7/2017,0.312710004,0.256082026
2/8/2017,0.312114829,0.275928227
2/9/2017,0.314617133,0.282970522
2/10/2017,0.316070648,0.302816722
2/13/2017,0.322547467,0.286171743
2/14/2017,0.325785989,0.284891059
2/15/2017,0.328863992,0.274648032
2/16/2017,0.328255035,0.259282759
2/17/2017,0.325042679,0.24839939
2/21/2017,0.318695268,0.263124321
2/22/2017,0.316374612,0.278489106
2/23/2017,0.316145607,0.277848764
2/24/2017,0.316792844,0.28233018
2/27/2017,0.319630152,0.29385389
2/28/2017,0.312671619,0.319462191
3/1/2017,0.317836289,0.306658285
3/2/2017,0.319906018,0.30473726
3/3/2017,0.322238323,0.258002564
3/6/2017,0.318466559,0.245198169
3/7/2017,0.314223881,0.250319927
3/8/2017,0.30935074,0.247119194
3/9/2017,0.305631825,0.238156363
3/10/2017,0.302985931,0.221510894
3/13/2017,0.301984308,0.20038401
3/14/2017,0.294881396,0.210627525
3/15/2017,0.290569513,0.199103815
3/16/2017,0.285153628,0.201664693
3/17/2017,0.281256844,0.241357094
3/20/2017,0.284190311,0.233674947
3/21/2017,0.287996945,0.248399389
3/22/2017,0.292492973,0.258642905
3/23/2017,0.299184798,0.272727006
3/24/2017,0.307487407,0.28233018
3/27/2017,0.312326422,0.284250717
3/28/2017,0.318084971,0.278489106
3/29/2017,0.32132142,0.295134574
3/30/2017,0.325697703,0.279129448
3/31/2017,0.326177845,0.294494232
4/3/2017,0.327826896,0.281690327
4/4/2017,0.327268355,0.286811596
4/5/2017,0.32832946,0.298335306
4/6/2017,0.328870683,0.291933354
4/7/2017,0.330328305,0.29961599
4/10/2017,0.331035119,0.298975648
4/11/2017,0.332964831,0.283610864
4/12/2017,0.332324797,0.292573695
4/13/2017,0.331719517,0.312419896
4/17/2017,0.33447454,0.327784681
