Date,y_true,y_pred
1/16/2017,108.1607784,108.9355542
1/23/2017,108.3202521,108.9823295
1/30/2017,108.0661231,109.0119043
2/6/2017,108.020761,109.1145783
2/13/2017,107.9544821,108.9936093
2/20/2017,108.3166757,108.6325098
2/27/2017,108.2982116,108.6355504
3/6/2017,108.8268648,108.7935336
3/13/2017,108.0235633,108.942148
3/20/2017,107.3648516,108.9958394
3/27/2017,107.7376591,109.1640423
4/3/2017,108.1948569,109.3218999
4/10/2017,108.3845169,109.4104897
4/17/2017,108.3768165,109.3218543
4/24/2017,109.0653092,109.3231132
5/1/2017,109.2463872,109.4401182
5/8/2017,109.2039074,109.4967287
5/15/2017,108.7391781,109.6416451
5/22/2017,108.8390823,109.6627799
5/29/2017,109.3556166,109.7808249
6/5/2017,109.3813294,109.8224215
6/12/2017,109.7183825,109.7132466
6/19/2017,109.5458198,109.467755
6/26/2017,109.8308663,109.4802886
7/3/2017,109.9731766,109.6371514
7/10/2017,109.5497459,109.7589732
7/17/2017,108.9671484,109.7798328
7/24/2017,109.2538059,109.8307141
7/31/2017,109.7621147,109.8849089
8/7/2017,109.6699894,109.9707712
8/14/2017,109.6369244,109.9209514
8/21/2017,109.7889468,110.0455912
8/28/2017,109.8825717,109.981783
9/4/2017,110.0405877,109.9240041
9/11/2017,109.9441167,109.8227241
9/18/2017,110.317548,109.6914817
9/25/2017,109.9436861,109.740729
10/2/2017,109.7605817,109.6327637
10/9/2017,109.5782865,109.5769556
10/16/2017,109.2880857,109.5759895
10/23/2017,109.7183654,109.389176
10/30/2017,109.3297168,109.4316363
11/6/2017,109.2104683,109.4964997
11/13/2017,109.3637275,109.440269
11/20/2017,109.0087464,109.4211709
11/27/2017,109.2113566,109.563256
12/4/2017,109.4303813,109.4074893
12/11/2017,109.161948,109.4959482
12/18/2017,109.1389667,109.411554
12/25/2017,109.3675914,109.3108118
1/1/2018,108.9096996,109.118705
1/8/2018,109.2103037,109.0482836
1/15/2018,109.0229213,108.7064491
1/22/2018,108.7401196,108.4163925
1/29/2018,108.2241855,108.2258894
2/5/2018,108.2900156,107.6668323
2/12/2018,107.3292913,107.5640884
2/19/2018,106.7920906,107.4839738
2/26/2018,106.7294476,107.5528452
3/5/2018,106.5769619,107.5592338
3/12/2018,106.4084455,107.7881976
3/19/2018,106.3035629,107.7764944
3/26/2018,106.559123,107.7602118
4/2/2018,106.5299382,107.459122
4/9/2018,107.0566777,107.309929
4/16/2018,106.8681058,107.0323481
4/23/2018,106.7430163,106.9782935
4/30/2018,106.0557484,106.767794
5/7/2018,105.9164501,106.9316374
5/14/2018,105.7918425,106.9810062
5/21/2018,105.7695999,106.7566324
5/28/2018,105.3001759,106.7772148
6/4/2018,105.8979435,106.7904286
6/11/2018,105.9713977,106.8614346
6/18/2018,105.7102213,106.9288282
6/25/2018,105.7716511,106.8994259
7/2/2018,105.832491,106.9478713
7/9/2018,106.1591937,106.9643323
7/16/2018,106.3006261,106.9300863
7/23/2018,106.4006805,106.9109978
7/30/2018,106.2190547,106.9074907
8/6/2018,106.0287162,106.958821
8/13/2018,105.9033113,106.9959927
8/20/2018,106.0970328,106.9736424
8/27/2018,106.3227779,106.9110779
9/3/2018,106.5874933,106.8090242
9/10/2018,106.3687706,106.6963547
9/17/2018,105.8310208,106.5172054
9/24/2018,105.6186688,106.3972145
10/1/2018,105.4062186,106.2817003
10/8/2018,105.4181644,105.9787848
10/15/2018,104.4312075,106.0961439
10/22/2018,104.6041255,106.082175
10/29/2018,104.3191487,106.1310359
11/5/2018,104.7087999,106.1415255
11/12/2018,104.0552317,105.1564729
11/19/2018,104.0299988,105.3167795
11/26/2018,104.4577072,105.4925256
12/3/2018,104.5257399,105.6489931
12/10/2018,104.7290495,105.8450664
12/17/2018,105.2640481,106.0733578
12/24/2018,105.4260345,106.2343679
12/31/2018,105.6461213,106.339793
1/7/2019,106.0428107,106.444404
