Date,y_true,y_pred
1/16/2017,15.82999992,15.6761958
1/23/2017,15.89000034,15.72565394
1/30/2017,15.86999989,15.76610381
2/6/2017,15.75,15.77579968
2/13/2017,15.90999984,15.73533596
2/20/2017,16.04999923,15.83436592
2/27/2017,15.77999974,15.94063994
3/6/2017,15.69999981,15.82465758
3/13/2017,15.61999988,15.73446593
3/20/2017,14.90999985,15.67113505
3/27/2017,14.98999977,15.24193132
4/3/2017,14.90999984,15.10214405
4/10/2017,15.21000003,15.01706824
4/17/2017,15.40999984,15.11923878
4/24/2017,15.60999965,15.26493693
5/1/2017,14.97999955,15.27246609
5/8/2017,14.80000019,15.05180686
5/15/2017,14.46000004,14.92704133
5/22/2017,14.61999988,14.7358282
5/29/2017,15.06999968,14.70216655
6/5/2017,14.86999989,14.83804336
6/12/2017,14.42000008,14.78322518
6/19/2017,14.3199997,14.55751947
6/26/2017,14.11999988,14.47963495
7/3/2017,13.8199997,14.36269631
7/10/2017,14.44999979,13.89738975
7/17/2017,14.25,14.25124169
7/24/2017,14.52999973,14.21280285
7/31/2017,14.44999981,14.37714697
8/7/2017,14.9499998,14.37252844
8/14/2017,14.81999969,14.60538078
8/21/2017,14.77999973,14.6517198
8/28/2017,14.84000015,14.69049272
9/4/2017,14.78999996,14.73915547
9/11/2017,15.11999988,14.75906657
9/18/2017,15.11999988,14.90214417
9/25/2017,15.34000014,14.95424776
10/2/2017,15.42000007,15.07808109
10/9/2017,15.39999961,15.17372244
10/16/2017,15.22999954,15.22126582
10/23/2017,15.57999992,15.16598094
10/30/2017,15.60000038,15.32211175
11/6/2017,15.9300003,15.38086891
11/13/2017,16.21999931,15.53770741
11/20/2017,16.39999961,15.73220679
11/27/2017,16.31999969,15.90129988
12/4/2017,16.44000053,15.93922387
12/11/2017,16.29999924,16.03523207
12/18/2017,15.96000004,16.02475924
12/25/2017,15.84000015,15.87845836
1/1/2018,16.20000075,15.83345569
1/8/2018,16.61000061,15.86099984
1/15/2018,16.70999908,15.96040776
1/22/2018,16.96999931,16.04783909
1/29/2018,16.87999916,16.19898281
2/5/2018,17.24999999,16.48481074
2/12/2018,16.98999978,16.63723667
2/19/2018,16.12999917,16.6684103
2/26/2018,16.56999969,16.48115196
3/5/2018,16.86000061,16.3876169
3/12/2018,16.62999916,16.41695579
3/19/2018,16.67000007,16.39995925
3/26/2018,16.63999939,16.37776433
4/2/2018,16.95999908,16.40248854
4/9/2018,16.97999955,16.48244161
4/16/2018,16.72999954,16.53497685
4/23/2018,17.29999923,16.53198666
4/30/2018,17.46999931,16.64279171
5/7/2018,17.47999955,16.78734505
5/14/2018,17.69000053,16.8950059
5/21/2018,17.87000084,17.05581498
5/28/2018,18.14999962,17.20857186
6/4/2018,18.02000046,17.35710672
6/11/2018,17.90999985,17.42713842
6/18/2018,17.85000039,17.46016159
6/25/2018,17.27000047,17.68972259
7/2/2018,17.43000031,17.53847459
7/9/2018,17.6800003,17.41141578
7/16/2018,17.46999932,17.38202414
7/23/2018,17.03000069,17.31974633
7/30/2018,16.94000054,17.14589191
8/6/2018,17.24999999,17.05280534
8/13/2018,17.15999985,17.04041955
8/20/2018,17.04000092,16.97422672
8/27/2018,16.80999947,16.90148312
9/3/2018,17.20999908,16.83410183
9/10/2018,17.37999916,16.89652127
9/17/2018,17.14999962,16.95307412
9/24/2018,17.20000076,16.95143877
10/1/2018,17.48999977,16.96808415
10/8/2018,17.96999931,17.09543748
10/15/2018,18.29999924,17.27683535
10/22/2018,17.8899994,17.48272193
10/29/2018,17.75000001,17.58253594
11/5/2018,17.45999909,17.6288448
11/12/2018,16.79999925,17.73209914
11/19/2018,16.39999963,17.44592491
11/26/2018,16.12000084,17.02181091
12/3/2018,15.3000002,16.68131274
12/10/2018,15.28999996,16.14381725
12/17/2018,15.6999998,15.39710046
12/24/2018,15.44999981,15.50621753
12/31/2018,14.73999977,15.48839048
1/7/2019,14.44999981,15.14071968
1/14/2019,14.85000037,14.78818482
1/21/2019,15.31999969,14.82010078
1/28/2019,15.56000041,15.13095662
2/4/2019,15.55000019,15.44085203
2/11/2019,15.65999985,15.56011619
2/18/2019,15.48999977,15.63080159
2/25/2019,15.90999984,15.55362752
3/4/2019,16.09000015,15.73880264
3/11/2019,15.77999974,15.91366407
3/18/2019,15.77000045,15.85299726
3/25/2019,15.92000007,15.79762008
4/1/2019,15.93999958,15.81918261
4/8/2019,15.89999962,15.86292671
4/15/2019,16.17000007,15.87539866
4/22/2019,16.30999946,16.00993007
4/29/2019,16.20999909,16.14290527
5/6/2019,16.03000069,16.16354594
5/13/2019,15.86999989,16.06309503
5/20/2019,15.68999958,15.91206224
5/27/2019,15.89999961,15.74839981
6/3/2019,15.63000012,15.79427689
6/10/2019,15.13000012,15.6850953
6/17/2019,15.17000008,15.3920213
6/24/2019,15.27000045,15.25680227
7/1/2019,15.6999998,15.24722862
7/8/2019,15.72999954,15.51018851
7/15/2019,15.64000034,15.65770473
7/22/2019,16.05999946,15.67533505
7/29/2019,15.56000042,15.87077467
8/5/2019,15.5,15.6905962
8/12/2019,15.14000035,15.59294158
8/19/2019,14.94999981,15.32252446
8/26/2019,14.82999992,15.12139863
9/2/2019,14.81000042,14.98221691
9/9/2019,14.82999992,14.92541043
9/16/2019,15.11999988,14.92961517
9/23/2019,15.10999965,15.0852572
9/30/2019,15.47999953,15.15540802
10/7/2019,15.18999958,15.37855779
10/14/2019,15,15.31481859
10/21/2019,15.28999995,15.18833498
10/28/2019,15.25,15.24862839
11/4/2019,15.60999965,15.26477751
