,Date,y_true,y_pred
111,2019-01-28,113.76881093058284,112.34606274652144
112,2019-02-04,113.74877177372446,112.34606274652144
113,2019-02-11,113.96919684457907,112.34606274652144
114,2019-02-18,113.62853870360149,112.34606274652144
115,2019-02-25,114.47016447716831,113.62853870360149
116,2019-03-04,114.83086179799648,113.62853870360149
117,2019-03-11,114.20966109588149,113.62853870360149
118,2019-03-18,114.18962383363994,113.62853870360149
119,2019-03-25,114.49020364955392,113.62853870360149
120,2019-04-01,114.53028007104265,114.49020364955392
121,2019-04-08,114.45012532658049,114.49020364955392
122,2019-04-15,114.99117128781654,114.49020364955392
123,2019-04-22,115.27171194806651,114.49020364955392
124,2019-04-29,115.07132413407861,114.49020364955392
125,2019-05-06,114.71063064488537,115.07132413407861
126,2019-05-13,114.39000974823338,115.07132413407861
127,2019-05-20,114.0293124351688,115.07132413407861
128,2019-05-27,114.4501253191155,115.07132413407861
129,2019-06-03,113.90908127399551,115.07132413407861
130,2019-06-10,112.90714599717164,113.90908127399551
131,2019-06-17,112.98730072730098,113.90908127399551
132,2019-06-24,113.18768854666365,113.90908127399551
133,2019-07-01,114.04935158127762,113.90908127399551
134,2019-07-08,114.10946717515193,113.90908127399551
135,2019-07-15,113.9291204329441,114.10946717515193
136,2019-07-22,114.77074429785988,114.10946717515193
137,2019-07-29,113.76881095267922,114.10946717515193
138,2019-08-05,113.64857786464032,114.10946717515193
139,2019-08-12,112.92718515731463,114.10946717515193
140,2019-08-19,112.54644867425327,112.92718515731463
141,2019-08-26,112.30598443340183,112.92718515731463
142,2019-09-02,112.26590801280891,112.92718515731463
143,2019-09-09,112.30598442922145,112.92718515731463
144,2019-09-16,112.88710680925882,112.92718515731463
145,2019-09-23,112.86706765389343,112.88710680925882
146,2019-09-30,113.60849952315368,112.88710680925882
147,2019-10-07,113.0273771547617,112.88710680925882
148,2019-10-14,112.6466425848304,112.88710680925882
149,2019-10-21,113.22776495859719,112.88710680925882
150,2019-10-28,113.14761022219726,113.22776495859719
151,2019-11-04,113.86900292653692,113.22776495859719
152,2019-11-11,113.86900293728651,113.22776495859719
153,2019-11-18,113.86900293728651,113.22776495859719
154,2019-11-25,113.80888735625197,113.22776495859719
155,2019-12-02,113.86900293639071,113.80888735625197
156,2019-12-09,113.26784330486139,113.80888735625197
157,2019-12-16,113.98923600143748,113.80888735625197
158,2019-12-23,114.39000973748377,113.80888735625197
159,2019-12-30,114.87094012485167,113.80888735625197
160,2020-01-06,114.8108226399437,114.87094012485167
161,2020-01-13,114.97113212916655,114.87094012485167
162,2020-01-20,114.39000975211516,114.87094012485167
163,2020-01-27,114.18962383632734,114.87094012485167
164,2020-02-03,112.86706767330244,114.87094012485167
165,2020-02-10,111.8050168037986,112.86706767330244
166,2020-02-17,111.70482287888865,112.86706767330244
167,2020-02-24,111.94528711257367,112.86706767330244
168,2020-03-02,112.2057905153597,112.86706767330244
169,2020-03-09,109.86126183745594,112.86706767330244
170,2020-03-16,109.36029416813889,109.86126183745594
171,2020-03-23,106.85545598876966,109.86126183745594
172,2020-03-30,104.51092726965912,109.86126183745594
173,2020-04-06,105.47278608647487,109.86126183745594
174,2020-04-13,105.4727861008077,109.86126183745594
175,2020-04-20,105.75332866403532,105.4727861008077
176,2020-04-27,105.51286252199785,105.4727861008077
177,2020-05-04,104.02999877929688,105.4727861008077
178,2020-05-11,104.15023183030942,105.4727861008077
179,2020-05-18,105.13212793683793,105.4727861008077
180,2020-05-25,105.03193404238519,105.13212793683793
181,2020-06-01,105.7332894934413,105.13212793683793
182,2020-06-08,106.19417881022356,105.13212793683793
183,2020-06-15,107.27626883091239,105.13212793683793
184,2020-06-22,106.65507005058686,105.13212793683793
185,2020-06-29,107.29630800180499,106.65507005058686
186,2020-07-06,106.7352247959448,106.65507005058686
187,2020-07-13,107.55681140220221,106.65507005058686
188,2020-07-20,107.95758513974151,106.65507005058686
189,2020-07-27,107.95758514571351,106.65507005058686
190,2020-08-03,108.43851361606956,107.95758514571351
191,2020-08-10,108.5186683682953,107.95758514571351
192,2020-08-17,108.9795595868608,107.95758514571351
193,2020-08-24,109.1198299198225,107.95758514571351
194,2020-08-31,109.24006299502162,107.95758514571351
195,2020-09-07,109.74103063119408,109.24006299502162
196,2020-09-14,108.91944402404087,109.24006299502162
197,2020-09-21,108.43851363040237,109.24006299502162
198,2020-09-28,109.50056638407204,109.24006299502162
199,2020-10-05,108.53870754814591,109.24006299502162
200,2020-10-12,108.11789464449159,108.53870754814591
201,2020-10-19,109.32021772515097,108.53870754814591
202,2020-10-26,109.17994741697309,108.53870754814591
203,2020-11-02,109.15990825085811,108.53870754814591
204,2020-11-09,107.93754599960472,108.53870754814591
205,2020-11-16,108.85932650509245,107.93754599960472
206,2020-11-23,109.34025690022396,107.93754599960472
207,2020-11-30,109.84122454177123,107.93754599960472
208,2020-12-07,110.68285032787924,107.93754599960472
209,2020-12-14,110.72292675743017,107.93754599960472
210,2020-12-21,111.12370048332407,110.72292675743017
211,2020-12-28,112.02544184897361,110.72292675743017
212,2021-01-04,111.84509511930699,110.72292675743017
213,2021-01-11,112.04548102374804,110.72292675743017
214,2021-01-18,113.12757104055505,110.72292675743017
215,2021-01-25,113.24780412978839,113.12757104055505
216,2021-02-01,112.8269912422585,113.12757104055505
217,2021-02-08,113.02737714311631,113.12757104055505
218,2021-02-15,114.39000972315095,113.12757104055505
219,2021-02-22,115.29175110313331,113.12757104055505
220,2021-03-01,115.69252675290687,115.29175110313331
221,2021-03-08,116.11333773716053,115.29175110313331
222,2021-03-15,117.39581748646029,115.29175110313331
223,2021-03-22,117.49600950361501,115.29175110313331
